,iquitos, 4S, 73W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
2408,1985,8,4,296.04,293,86.47,14.49, 
2409,1985,8,5,295.77,290.43,77.58,12.36, 
2410,1985,8,6,296.82,291.15,72.92,13.04, 
2411,1985,8,7,299.12,292.9,69.78,14.48, 
2412,1985,8,8,298.71,293.75,77.55,15.28, 
2413,1985,8,9,296.85,296,95.4,17.55, 
2414,1985,8,10,297.08,294.27,87.1,15.74, 
2415,1985,8,11,297.01,292.48,79.15,14.06, 
2416,1985,8,12,297.04,292.7,77.5,14.24, 
2417,1985,8,13,296.9,293.02,81.97,14.58, 
2418,1985,8,14,298.25,291.38,68.5,13.14, 
2419,1985,8,15,300.06,291.8,62.13,13.52, 
2420,1985,8,16,296.31,293.95,87.58,15.44, 
2421,1985,8,17,293.14,292.62,96.85,14.18, 
2422,1985,8,18,296.06,292.12,81.65,13.77, 
2423,1985,8,19,297.73,294.12,80.95,15.62, 
2424,1985,8,20,297.23,293.25,80.55,14.78, 
2425,1985,8,21,296.39,295.33,94.22,16.8, 
2426,1985,8,22,294.46,293.62,95.4,15.09, 
2427,1985,8,23,295.47,290.62,77.35,12.52, 
2428,1985,8,24,297.57,291.27,69.35,13.08, 
2429,1985,8,25,298.97,291.4,67.68,13.19, 
2430,1985,8,26,299.55,292.1,64.72,13.72, 
2431,1985,8,27,297.89,294.58,82.73,16.02, 
2432,1985,8,28,296.48,296.22,98.55,17.7, 
2433,1985,8,29,296.64,294.55,89.45,15.98, 
2434,1985,8,30,296.75,294.4,88.67,15.88, 
2435,1985,8,31,298.46,292.67,73.78,14.28, 
2436,1985,9,1,296.46,295.35,93.85,16.87, 
2437,1985,9,2,296.31,295.22,94.08,16.68, 
2438,1985,9,3,297.41,294.55,86.85,16.02, 
2439,1985,9,4,297.52,293.53,81.98,15.05, 
2440,1985,9,5,298.15,293.08,73.55,14.7, 
2441,1985,9,6,297.81,294.88,86.6,16.34, 
2442,1985,9,7,298.61,292.62,72.28,14.22, 
2443,1985,9,8,299.62,291.48,63.95,13.24, 
2444,1985,9,9,301.5,291.17,57.42,13.03, 
2445,1985,9,10,300.56,292.88,63.5,14.53, 
2446,1985,9,11,300.32,292.65,65.8,14.27, 
2447,1985,9,12,300.43,293.8,70.15,15.39, 
2448,1985,9,13,300.78,291.78,58.57,13.54, 
2449,1985,9,14,298.96,294.55,76.88,16.1, 
2450,1985,9,15,296.57,294.85,91,16.31, 
2451,1985,9,16,298.27,292.88,75.1,14.43, 
2452,1985,9,17,298.83,295,80.3,16.58, 
2453,1985,9,18,297.7,296.8,95.07,18.39, 
2454,1985,9,19,295.29,294.75,97.2,16.26, 
2455,1985,9,20,296.53,292.98,82.87,14.58, 
2456,1985,9,21,297.16,295.9,92.87,17.44, 
2457,1985,9,22,298.3,293.95,81.1,15.48, 
2458,1985,9,23,300.49,292.47,64.7,14.13, 
2459,1985,9,24,301.44,291.47,55.03,13.25, 
2460,1985,9,25,299.33,292.67,69.12,14.32, 
2461,1985,9,26,297.59,293.85,81,15.35, 
2462,1985,9,27,298.84,293.6,77.35,15.15, 
2463,1985,9,28,297.85,295.15,86.65,16.69, 
2464,1985,9,29,298.42,294.25,78.72,15.75, 
2465,1985,9,30,298.34,294.3,82.9,15.84, 
2466,1985,10,1,298.82,294.37,78.95,15.94, 
2467,1985,10,2,299.14,294.64,79.3,16.17, 
2468,1985,10,3,297.41,295.7,90.65,17.24, 
2469,1985,10,4,296.37,295,92.53,16.41, 
2470,1985,10,5,297.49,292.21,76.55,13.87, 
2471,1985,10,6,299.37,295.1,79.6,16.65, 
2472,1985,10,7,302.24,291.62,59.82,13.47, 
2473,1985,10,8,300.74,294,67.6,15.51, 
2474,1985,10,9,298.62,294.8,82.53,16.3, 
2475,1985,10,10,298.71,293.5,77.8,15.06, 
2476,1985,10,11,299.97,294.28,73.6,15.77, 
2477,1985,10,12,299.8,294.47,80.75,16.06, 
2478,1985,10,13,298.09,293.7,76.9,15.17, 
2479,1985,10,14,298.07,292.15,74.13,13.81, 
2480,1985,10,15,299.83,291.65,63.45,13.42, 
2481,1985,10,16,298.96,294.75,77.62,16.4, 
2482,1985,10,17,299.83,293.45,72.28,15.03, 
2483,1985,10,18,300.43,294.42,71.75,15.99, 
2484,1985,10,19,295.8,294.9,94.92,16.41, 
2485,1985,10,20,299.77,292.22,67.9,13.92, 
2486,1985,10,21,299.24,294.73,76.77,16.27, 
2487,1985,10,22,299.07,295.62,81.98,17.21, 
2488,1985,10,23,297.27,296.78,97.2,18.4, 
2489,1985,10,24,296.48,294.67,91.12,16.21, 
2490,1985,10,25,299.36,292.9,73.75,14.56, 
2491,1985,10,26,300.98,292.42,63.85,14.14, 
2492,1985,10,27,300.2,295.27,75.12,16.84, 
2493,1985,10,28,298.82,296.43,87.65,18.06, 
2494,1985,10,29,299.97,295.67,81.42,17.3, 
2495,1985,10,30,299.95,295.22,75.55,16.82, 
2496,1985,10,31,299.58,294.07,76.07,15.67, 
2497,1985,11,1,301.85,292.98,59.55,14.6, 
2498,1985,11,2,300.15,294.41,75,16.01, 
2499,1985,11,3,301.05,292.15,60.72,13.86, 
2500,1985,11,4,302.06,292.2,55.8,13.91, 
2501,1985,11,5,302.19,293.05,58.05,14.67, 
2502,1985,11,6,297.84,295.36,86.88,16.89, 
2503,1985,11,7,297.95,295.17,87.2,16.68, 
2504,1985,11,8,298.68,294.23,80.53,15.76, 
2505,1985,11,9,300.94,292.9,63.43,14.47, 
2506,1985,11,10,300.41,293.21,65.48,14.81, 
2507,1985,11,11,300.1,294.97,74.75,16.66, 
2508,1985,11,12,300.51,294.57,72.78,16.13, 
2509,1985,11,13,297.03,296.24,95.47,17.86, 
2510,1985,11,14,296.81,295.76,94.3,17.31, 
2511,1985,11,15,296.41,295.82,96.55,17.31, 
2512,1985,11,16,296.59,294.68,90.62,16.16, 
2513,1985,11,17,297.68,294.83,86.47,16.28, 
2514,1985,11,18,296.37,295.37,94.47,16.81, 
2515,1985,11,19,297.86,293.91,81.43,15.38, 
2516,1985,11,20,298.68,293.35,75.9,14.9, 
2517,1985,11,21,298.47,292.19,69.47,13.88, 
2518,1985,11,22,298.19,293.29,74.85,14.89, 
2519,1985,11,23,298.85,295.77,85.05,17.33, 
2520,1985,11,24,298.8,294.87,83.1,16.46, 
2521,1985,11,25,299.82,294.4,73.88,15.95, 
2522,1985,11,26,300.18,294,70.28,15.56, 
2523,1985,11,27,302.1,292.54,59.35,14.22, 
2524,1985,11,28,298.95,295.23,82.45,16.76, 
2525,1985,11,29,297.5,295.29,87.73,16.83, 
2526,1985,11,30,299.45,293.6,75.35,15.18, 
2527,1985,12,1,301.34,292.47,59.32,14.15, 
2528,1985,12,2,301.16,293.25,63.35,14.87, 
2529,1985,12,3,298.84,294.21,76.28,15.75, 
2530,1985,12,4,300.58,294.64,73.17,16.19, 
2531,1985,12,5,300.34,295.43,77.68,17.04, 
2532,1985,12,6,300.44,294.84,75.1,16.44, 
2533,1985,12,7,297.23,296.35,95.18,17.98, 
2534,1985,12,8,298.8,294.1,81.57,15.73, 
2535,1985,12,9,299.68,295.92,80.92,17.61, 
2536,1985,12,10,297.82,297.2,96.62,18.93, 
2537,1985,12,11,298.07,296.72,93.12,18.36, 
2538,1985,12,12,297.49,296.79,96.18,18.39, 
2539,1985,12,13,297.03,294.82,88.95,16.34, 
2540,1985,12,14,297.76,295.66,89.4,17.2, 
2541,1985,12,15,298.85,294.23,78.5,15.76, 
2542,1985,12,16,298.11,295.82,88.3,17.33, 
2543,1985,12,17,297.49,296.58,95.22,18.17, 
2544,1985,12,18,297.24,294.9,89.03,16.36, 
2545,1985,12,19,297.43,294.77,86.6,16.21, 
2546,1985,12,20,297.24,296.16,94.18,17.73, 
2547,1985,12,21,296.5,295.3,93.45,16.88, 
2548,1985,12,22,298.49,294.3,80,15.8, 
2549,1985,12,23,300.09,293.53,68.75,15.1, 
2550,1985,12,24,298,294.1,79.57,15.68, 
2551,1985,12,25,298.35,294.73,83.98,16.25, 
2552,1985,12,26,298.9,294.23,76.55,15.73, 
2553,1985,12,27,299.34,295.12,79.25,16.64, 
2554,1985,12,28,299.98,292.92,67.1,14.55, 
2555,1985,12,29,299.29,292.65,73.42,14.44, 
2556,1985,12,30,300.23,292.87,67.38,14.56, 
2557,1985,12,31,298.55,293.99,76.6,15.61, 
2558,1986,1,1,297.23,296.33,95.03,17.89, 
2559,1986,1,2,297.82,294.42,85.7,15.96, 
2560,1986,1,3,299.35,292.38,67.25,14.03, 
2561,1986,1,4,300.05,292.47,66.3,14.14, 
2562,1986,1,5,301.68,291.75,55.38,13.5, 
2563,1986,1,6,299.5,293.79,74.38,15.39, 
2564,1986,1,7,298.41,293.27,74.75,14.85, 
2565,1986,1,8,298.44,294.78,83.55,16.29, 
2566,1986,1,9,298.44,293.3,77.9,14.92, 
2567,1986,1,10,299.3,295.55,81.1,17.18, 
2568,1986,1,11,298.15,297.04,94,18.68, 
2569,1986,1,12,297.41,296.12,93,17.69, 
2570,1986,1,13,297.86,295.11,87.88,16.6, 
2571,1986,1,14,296.74,296.35,97.88,17.93, 
2572,1986,1,15,296.76,294.35,88.85,15.86, 
2573,1986,1,16,298.97,293.3,76.1,14.94, 
2574,1986,1,17,299.8,293.83,74.42,15.49, 
2575,1986,1,18,300.35,291.92,62.9,13.72, 
2576,1986,1,19,299.32,292.02,65.03,13.87, 
2577,1986,1,20,296.59,294.45,88,15.93, 
2578,1986,1,21,296.4,294.15,89.32,15.63, 
2579,1986,1,22,297.17,294.97,88.38,16.45, 
2580,1986,1,23,296.48,296.17,98.4,17.76, 
2581,1986,1,24,296.68,295.26,92.73,16.75, 
2582,1986,1,25,295.9,295.35,97,16.84, 
2583,1986,1,26,295.28,294.97,98.35,16.47, 
2584,1986,1,27,295.9,294.92,94.85,16.42, 
2585,1986,1,28,296.89,294.34,87.6,15.83, 
2586,1986,1,29,295.97,295.62,98.05,17.13, 
2587,1986,1,30,297.49,294.3,85.32,15.82, 
2588,1986,1,31,299.7,295.2,80.82,16.76, 
2589,1986,2,1,299.98,293.85,72.62,15.45, 
2590,1986,2,2,299.06,294.27,75.85,15.81, 
2591,1986,2,3,299.01,295.11,81.35,16.61, 
2592,1986,2,4,297.43,296.02,92.45,17.59, 
2593,1986,2,5,297.98,296.62,92.68,18.22, 
2594,1986,2,6,297.62,295.78,90.53,17.34, 
2595,1986,2,7,299.38,294.23,76.57,15.76, 
2596,1986,2,8,297.15,295.77,92.62,17.37, 
2597,1986,2,9,298.35,295.12,85.55,16.63, 
2598,1986,2,10,299.71,294.32,75.38,15.85, 
2599,1986,2,11,297.73,296.49,93.4,18.1, 
2600,1986,2,12,296.53,296.3,98.72,17.81, 
2601,1986,2,13,296.23,294.72,92.3,16.18, 
2602,1986,2,14,296.19,293.54,87.55,15.04, 
2603,1986,2,15,296.72,293.68,83.35,15.21, 
2604,1986,2,16,297.63,293.07,78.32,14.61, 
2605,1986,2,17,297.96,295.28,87.62,16.77, 
2606,1986,2,18,297.87,295.69,89.58,17.24, 
2607,1986,2,19,297.05,295.58,92.5,17.13, 
2608,1986,2,20,298.38,294.15,82.92,15.7, 
2609,1986,2,21,298.32,295.52,87.45,17.03, 
2610,1986,2,22,296.55,296.19,98.03,17.74, 
2611,1986,2,23,296.13,294.97,93.93,16.45, 
2612,1986,2,24,297.48,293.05,81.15,14.61, 
2613,1986,2,25,296.66,295.09,91.7,16.68, 
2614,1986,2,26,295.94,294.42,92.1,15.95, 
2615,1986,2,27,294.84,293.39,91.97,14.94, 
2616,1986,2,28,295,293.64,92.27,15.18, 
2617,1986,3,1,295.39,292.94,88.68,14.49, 
2618,1986,3,2,296.03,293.31,87.38,14.86, 
2619,1986,3,3,298.56,292.77,72.85,14.36, 
2620,1986,3,4,298.12,294.92,85.78,16.46, 
2621,1986,3,5,298.1,295.66,87.23,17.17, 
2622,1986,3,6,297.63,296.94,96.2,18.59, 
2623,1986,3,7,295.46,294.99,97.28,16.45, 
2624,1986,3,8,295.53,292.95,87.95,14.52, 
2625,1986,3,9,297.07,293.35,79.65,14.99, 
2626,1986,3,10,298.95,293.73,79.62,15.29, 
2627,1986,3,11,300.21,291.86,64.32,13.66, 
2628,1986,3,12,299.19,293.62,71.7,15.41, 
2629,1986,3,13,297.36,294.85,87.57,16.32, 
2630,1986,3,14,297.92,294.5,83.28,15.94, 
2631,1986,3,15,295.84,295.65,98.93,17.14, 
2632,1986,3,16,298.47,292.01,71.62,13.72, 
2633,1986,3,17,297.76,295.12,87.53,16.64, 
2634,1986,3,18,298.88,293.95,80.35,15.51, 
2635,1986,3,19,298.48,294.92,83.18,16.43, 
2636,1986,3,20,296.51,296.12,97.65,17.6, 
2637,1986,3,21,297.45,295,88.6,16.47, 
2638,1986,3,22,298.67,295.85,86.75,17.4, 
2639,1986,3,23,299.35,295.4,83.68,16.98, 
2640,1986,3,24,296.92,296.33,96.62,17.89, 
2641,1986,3,25,297.91,295.45,88.98,16.99, 
2642,1986,3,26,296.53,296.15,97.9,17.71, 
2643,1986,3,27,296.28,295.92,98.07,17.5, 
2644,1986,3,28,297.03,296.55,97.52,18.2, 
2645,1986,3,29,297.37,296.75,96.72,18.38, 
2646,1986,3,30,295.98,295.85,99.5,17.37, 
2647,1986,3,31,297.72,294.02,84.75,15.5, 
2648,1986,4,1,297.5,295.67,90.72,17.15, 
2649,1986,4,2,300.34,293.23,69.75,14.81, 
2650,1986,4,3,300.47,295.1,74.4,16.63, 
2651,1986,4,4,299.13,296.6,86.15,18.19, 
2652,1986,4,5,297.71,296.95,95.9,18.66, 
2653,1986,4,6,298.92,296.67,89.53,18.32, 
2654,1986,4,7,297.61,297.12,97.42,18.86, 
2655,1986,4,8,296.94,296.6,98.1,18.18, 
2656,1986,4,9,296.33,296,98.15,17.54, 
2657,1986,4,10,295.34,295.2,99.32,16.69, 
2658,1986,4,11,296.08,295.73,98.05,17.31, 
2659,1986,4,12,297.82,295.23,87.92,16.73, 
2660,1986,4,13,298.17,294.77,84.62,16.28, 
2661,1986,4,14,298.21,294.85,84.95,16.34, 
2662,1986,4,15,296.43,296.2,98.7,17.75, 
2663,1986,4,16,297.05,296.35,96.05,17.92, 
2664,1986,4,17,294.96,293.73,93.25,15.2, 
2665,1986,4,18,295.6,293.15,88.3,14.66, 
2666,1986,4,19,297.81,293.72,80.5,15.22, 
2667,1986,4,20,298.22,294.5,83.75,16.04, 
2668,1986,4,21,298.41,295.55,87.25,17.06, 
2669,1986,4,22,297.59,296.58,94.43,18.13, 
2670,1986,4,23,298.95,295.42,84.62,16.95, 
2671,1986,4,24,297.62,295.15,88.4,16.62, 
2672,1986,4,25,298.52,296.33,89.42,17.89, 
2673,1986,4,26,298.42,296.6,90.85,18.26, 
2674,1986,4,27,297.79,296.6,93.55,18.19, 
2675,1986,4,28,296.78,296.6,99,18.17, 
2676,1986,4,29,295.86,295.7,99.35,17.2, 
2677,1986,4,30,296.9,294.75,89.9,16.21, 
2678,1986,5,1,296.3,296.12,99.2,17.64, 
2679,1986,5,2,296.71,294.83,90.75,16.24, 
2680,1986,5,3,297.03,296.05,94.62,17.65, 
2681,1986,5,4,297.38,296.42,94.62,18, 
2682,1986,5,5,298.23,296.07,89.47,17.57, 
2683,1986,5,6,297.66,295.1,88.55,16.57, 
2684,1986,5,7,297.22,295.73,91.9,17.3, 
2685,1986,5,8,298.19,296.08,90.12,17.64, 
2686,1986,5,9,296.24,295.85,97.77,17.38, 
2687,1986,5,10,296.4,295.45,94.6,16.94, 
2688,1986,5,11,296.82,295.95,95.35,17.59, 
2689,1986,5,12,298.57,297.3,93.72,19.09, 
2690,1986,5,13,297.69,295.77,90.78,17.33, 
2691,1986,5,14,297.39,296.6,95.6,18.22, 
2692,1986,5,15,297.62,297.2,97.52,18.82, 
2693,1986,5,16,297.61,296.35,93.62,17.91, 
2694,1986,5,17,297.15,296.08,94.3,17.6, 
2695,1986,5,18,296.99,296.38,96.87,18.04, 
2696,1986,5,19,298.1,295.12,86.8,16.65, 
2697,1986,5,20,296.8,296.3,97.15,17.86, 
2698,1986,5,21,296.37,296.23,99.25,17.75, 
2699,1986,5,22,296.4,296.05,98.05,17.6, 
2700,1986,5,23,296.75,295.73,94.67,17.24, 
2701,1986,5,24,296.23,295.35,95.43,16.85, 
2702,1986,5,25,295.62,295.4,98.83,16.91, 
2703,1986,5,26,295.44,295.3,99.4,16.77, 
2704,1986,5,27,295.95,295.62,98.35,17.18, 
2705,1986,5,28,296.53,294.82,91.68,16.34, 
2706,1986,5,29,295.54,294.27,92.98,15.77, 
2707,1986,5,30,296.38,295.83,97,17.37, 
2708,1986,5,31,296.22,295.88,98.17,17.4, 
2709,1986,6,1,293.15,293,99.28,14.63, 
2710,1986,6,2,290.8,289.25,91.6,11.42, 
2711,1986,6,3,293.45,288.73,77.88,11.03, 
2712,1986,6,4,293.58,291.38,87.57,13.13, 
2713,1986,6,5,295.35,291.5,82.55,13.22, 
2714,1986,6,6,295.29,293.38,89.55,14.86, 
2715,1986,6,7,295.34,294.6,95.8,16.1, 
2716,1986,6,8,296.29,294.45,90.97,15.87, 
2717,1986,6,9,296.21,294.27,90.07,15.74, 
2718,1986,6,10,296.22,295.65,96.88,17.21, 
2719,1986,6,11,295.61,295.27,98.35,16.81, 
2720,1986,6,12,295.75,295.58,98.9,17.04, 
2721,1986,6,13,296.69,294.38,89.05,15.75, 
2722,1986,6,14,296.7,294.7,90.05,16.17, 
2723,1986,6,15,296.89,293.67,84.72,15.22, 
2724,1986,6,16,296.96,293.75,85.93,15.23, 
2725,1986,6,17,296.33,295.02,92.55,16.45, 
2726,1986,6,18,296.96,293.05,82.95,14.62, 
2727,1986,6,19,297.07,294.12,84.83,15.58, 
2728,1986,6,20,296.47,295.38,94.2,16.83, 
2729,1986,6,21,296.6,293.78,87.1,15.22, 
2730,1986,6,22,296.98,293.27,82.3,14.77, 
2731,1986,6,23,296.16,293.92,87.88,15.39, 
2732,1986,6,24,296.12,293.83,89.28,15.29, 
2733,1986,6,25,296.23,294.08,89.93,15.54, 
2734,1986,6,26,296.47,294.02,88.35,15.45, 
2735,1986,6,27,295.98,291.8,80.03,13.46, 
2736,1986,6,28,296.77,290.1,73.9,12.14, 
2737,1986,6,29,297.2,289.67,65.47,11.82, 
2738,1986,6,30,299.65,292.95,69.25,14.54, 
2739,1986,7,1,296.51,295.52,94.6,17.01, 
2740,1986,7,2,296.67,294.12,88.28,15.55, 
2741,1986,7,3,294.47,291.62,83.78,13.28, 
2742,1986,7,4,295.51,291.6,79.48,13.3, 
2743,1986,7,5,293.77,292.73,94.07,14.26, 
2744,1986,7,6,293.12,293.03,99.52,14.47, 
2745,1986,7,7,293.61,293,96.52,14.43, 
2746,1986,7,8,295.29,291.77,83.78,13.37, 
2747,1986,7,9,296.18,292.48,81.48,13.99, 
2748,1986,7,10,295.39,293.9,91.85,15.29, 
2749,1986,7,11,293.98,293.5,97.43,14.93, 
2750,1986,7,12,293.72,292.38,92.88,13.95, 
2751,1986,7,13,294.68,293.58,93.68,15.11, 
2752,1986,7,14,295.09,294.65,97.4,16.06, 
2753,1986,7,15,295,293.88,94,15.31, 
2754,1986,7,16,296.03,292.9,86.65,14.41, 
2755,1986,7,17,296.94,292.98,83.05,14.52, 
2756,1986,7,18,296.49,295.8,96.2,17.29, 
2757,1986,7,19,296,293.35,87.17,14.83, 
2758,1986,7,20,298.41,292.47,74.85,14.11, 
2759,1986,7,21,297.12,294.2,85,15.69, 
2760,1986,7,22,296.62,293.8,87.12,15.27, 
2761,1986,7,23,295.86,291.75,82.75,13.43, 
2762,1986,7,24,296.3,290.88,74.05,12.68, 
2763,1986,7,25,295.66,292.88,86.32,14.35, 
2764,1986,7,26,296.56,290.45,71.35,12.32, 
2765,1986,7,27,297.34,291.75,71.95,13.38, 
2766,1986,7,28,297.58,292.25,73.3,13.88, 
2767,1986,7,29,296.2,293.8,87.22,15.29, 
2768,1986,7,30,295.76,292.52,85.3,14.11, 
2769,1986,7,31,296.98,293.78,84.1,15.28, 
2770,1986,8,1,297.3,295.1,89.43,16.54, 
2771,1986,8,2,296.99,293.7,83.75,15.2, 
2772,1986,8,3,297.46,294.97,86.3,16.52, 
2773,1986,8,4,297.14,295.08,90.2,16.52, 
2774,1986,8,5,296.17,293.98,89.42,15.45, 
2775,1986,8,6,296.64,294.92,90.9,16.37, 
2776,1986,8,7,297.38,293.7,80.85,15.15, 
2777,1986,8,8,296.11,294.03,88.85,15.58, 
2778,1986,8,9,297.84,294,83.65,15.51, 
2779,1986,8,10,297.18,295.35,90.03,16.89, 
2780,1986,8,11,297.16,293.78,83.8,15.29, 
2781,1986,8,12,296.47,293.42,83.68,15.05, 
2782,1986,8,13,297.18,296.33,95.3,17.85, 
2783,1986,8,14,296.52,295.9,96.75,17.46, 
2784,1986,8,15,297.3,293.75,85.1,15.24, 
2785,1986,8,16,296.83,292.85,82.38,14.45, 
2786,1986,8,17,297.6,294.65,84.97,16.12, 
2787,1986,8,18,297.2,295.35,89.85,16.87, 
2788,1986,8,19,296.61,295.95,96.2,17.42, 
2789,1986,8,20,297.56,293.9,85.1,15.4, 
2790,1986,8,21,298.95,292.25,70.45,13.89, 
2791,1986,8,22,299.21,292.35,66.28,14.06, 
2792,1986,8,23,299.2,292.92,70.25,14.53, 
2793,1986,8,24,299.41,294.03,74.95,15.55, 
2794,1986,8,25,298.54,295.15,82.2,16.64, 
2795,1986,8,26,297.75,294.78,84.15,16.25, 
2796,1986,8,27,297.58,295.03,87.9,16.48, 
2797,1986,8,28,296.64,294.85,90.43,16.33, 
2798,1986,8,29,295.83,294.78,94.1,16.23, 
2799,1986,8,30,296.42,293.67,87.3,15.14, 
2800,1986,8,31,297.42,293.8,82.47,15.27, 
2801,1986,9,1,298.08,292.7,74.6,14.3, 
2802,1986,9,2,298.03,293.25,80.05,14.8, 
2803,1986,9,3,297.64,294.35,83.53,15.82, 
2804,1986,9,4,296.77,294.35,86.7,15.82, 
2805,1986,9,5,296.2,293.38,84.93,14.9, 
2806,1986,9,6,297.54,293.77,81.15,15.3, 
2807,1986,9,7,297.12,294.2,86.2,15.64, 
2808,1986,9,8,298.04,293.98,82.25,15.46, 
2809,1986,9,9,297.8,293.88,81.9,15.33, 
2810,1986,9,10,298.8,294.17,75.65,15.74, 
2811,1986,9,11,298.69,294.27,82.2,15.82, 
2812,1986,9,12,298.3,294.17,79.65,15.62, 
2813,1986,9,13,297.72,294.53,82.9,15.99, 
2814,1986,9,14,298.06,295.12,85.8,16.54, 
2815,1986,9,15,297.4,295.8,91.22,17.31, 
2816,1986,9,16,297.97,294.9,85.25,16.36, 
2817,1986,9,17,298.48,293.42,77.08,14.96, 
2818,1986,9,18,298.11,294.25,79.93,15.78, 
2819,1986,9,19,298.39,294.38,79.85,15.86, 
2820,1986,9,20,297.7,293.7,83.02,15.22, 
2821,1986,9,21,297.83,295.55,88.65,17.01, 
2822,1986,9,22,298.1,295.3,85.88,16.79, 
2823,1986,9,23,300.03,294.1,71.32,15.61, 
2824,1986,9,24,299.53,292.33,67.47,13.99, 
2825,1986,9,25,298.49,291.78,67.22,13.54, 
2826,1986,9,26,298.36,293.2,75.55,14.74, 
2827,1986,9,27,298.78,293,71.25,14.6, 
2828,1986,9,28,297.88,295.45,88.25,16.93, 
2829,1986,9,29,298.02,295.15,85.05,16.61, 
2830,1986,9,30,297.2,296.33,95.25,17.88, 
2831,1986,10,1,296.44,296.12,98.22,17.61, 
2832,1986,10,2,299.16,294.2,78.15,15.72, 
2833,1986,10,3,299.11,294.25,76.62,15.77, 
2834,1986,10,4,297.32,295.95,92.57,17.45, 
2835,1986,10,5,297.89,296.38,91.83,17.97, 
2836,1986,10,6,297.77,295.73,90.3,17.21, 
2837,1986,10,7,297.85,293.62,81.7,15.16, 
2838,1986,10,8,300.24,294.52,72.38,16.01, 
2839,1986,10,9,299.6,295.18,80.45,16.69, 
2840,1986,10,10,301.15,293.67,65.33,15.18, 
2841,1986,10,11,300.06,292.75,65.35,14.38, 
2842,1986,10,12,297.55,295.75,90.57,17.35, 
2843,1986,10,13,296.6,295.97,96.6,17.53, 
2844,1986,10,14,297.37,294.74,87.6,16.22, 
2845,1986,10,15,298.51,294.61,80.52,16.09, 
2846,1986,10,16,299.42,292.57,70.9,14.2, 
2847,1986,10,17,300.4,294.29,72.32,15.81, 
2848,1986,10,18,299.96,293.23,67,14.84, 
2849,1986,10,19,299.63,295.72,80.5,17.21, 
2850,1986,10,20,297.63,296.71,94.68,18.32, 
2851,1986,10,21,298.13,294.65,85.48,16.19, 
2852,1986,10,22,300.07,295.66,77.57,17.28, 
2853,1986,10,23,296.97,296.3,96.35,17.79, 
2854,1986,10,24,296.29,295.68,96.65,17.19, 
2855,1986,10,25,297.19,296.15,94.32,17.7, 
2856,1986,10,26,297.64,296.44,93.43,17.96, 
2857,1986,10,27,297.73,294.66,85.08,16.11, 
2858,1986,10,28,297.06,295.56,92.2,17.04, 
2859,1986,10,29,298.49,295.27,84.33,16.75, 
2860,1986,10,30,299.72,293.97,73.25,15.5, 
2861,1986,10,31,299.32,295.29,79.98,16.77, 
2862,1986,11,1,299.58,294.95,77.95,16.45, 
2863,1986,11,2,299.09,296.1,85.1,17.65, 
2864,1986,11,3,300.86,295.02,75.7,16.61, 
2865,1986,11,4,299.11,295.43,80.4,16.99, 
2866,1986,11,5,297.91,295.61,89.07,17.14, 
2867,1986,11,6,298.45,295.38,85.67,16.92, 
2868,1986,11,7,298.22,296.5,90.9,18.09, 
2869,1986,11,8,297.38,296.66,95.93,18.27, 
2870,1986,11,9,297.96,295.43,88.5,16.94, 
2871,1986,11,10,299.09,293.67,76.15,15.23, 
2872,1986,11,11,300.04,294.66,73.25,16.39, 
2873,1986,11,12,297.85,295.41,88.35,16.91, 
2874,1986,11,13,296.63,296.05,96.7,17.53, 
2875,1986,11,14,298.48,294.59,81.4,16.08, 
2876,1986,11,15,296.6,296.04,96.93,17.61, 
2877,1986,11,16,299.25,293.8,74.27,15.33, 
2878,1986,11,17,298.35,295.54,87,17.07, 
2879,1986,11,18,297.3,296.43,95.25,18.09, 
2880,1986,11,19,298.64,295.85,85.52,17.42, 
2881,1986,11,20,298.63,296.39,88.3,17.98, 
2882,1986,11,21,299.5,294.69,76.75,16.2, 
2883,1986,11,22,298.31,296.84,91.78,18.59, 
2884,1986,11,23,298.75,296.61,89.68,18.27, 
2885,1986,11,24,297.48,296.64,95.45,18.31, 
2886,1986,11,25,297.94,297.18,95.88,18.92, 
2887,1986,11,26,297.46,296.86,96.7,18.57, 
2888,1986,11,27,298.61,295.08,84.97,16.64, 
2889,1986,11,28,299.13,295.59,81.47,17.17, 
2890,1986,11,29,300.05,294.89,76.53,16.46, 
2891,1986,11,30,300.19,294.85,74.7,16.41, 
2892,1986,12,1,300.49,294.59,71.83,16.17, 
2893,1986,12,2,300.4,293.88,67.98,15.48, 
2894,1986,12,3,298.71,296.66,88.72,18.35, 
2895,1986,12,4,297.57,296.67,94.9,18.29, 
2896,1986,12,5,297.78,295.39,88.17,16.94, 
2897,1986,12,6,298.63,296.33,87.85,17.92, 
2898,1986,12,7,298.95,297.02,89.5,18.68, 
2899,1986,12,8,297.32,296.81,97.3,18.47, 
2900,1986,12,9,297.92,296.27,91.45,17.79, 
2901,1986,12,10,297.02,296.4,96.57,17.94, 
2902,1986,12,11,297.52,295.46,90.1,16.94, 
2903,1986,12,12,297.49,295.47,89.35,16.98, 
2904,1986,12,13,297.35,295.31,89.7,16.8, 
2905,1986,12,14,298.25,295.94,87.72,17.65, 
2906,1986,12,15,299.1,296.05,85.07,17.65, 
2907,1986,12,16,299.03,296.64,88.1,18.29, 
