,san_juan, 18.5N, 66W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
2612,1986,2,24,296.6,290.61,69.12,12.46, 
2613,1986,2,25,297.21,290.04,64.45,12.04, 
2614,1986,2,26,297.68,289.8,61.58,11.87, 
2615,1986,2,27,297.68,291.33,67.95,13.06, 
2616,1986,2,28,297.8,292.74,73.32,14.2, 
2617,1986,3,1,298.14,292.21,69.6,13.74, 
2618,1986,3,2,297.89,292.39,71.53,13.91, 
2619,1986,3,3,296.74,292.28,76.22,13.83, 
2620,1986,3,4,297.74,293.05,75.15,14.48, 
2621,1986,3,5,298.17,292.88,72.55,14.32, 
2622,1986,3,6,297.68,293.01,75.32,14.44, 
2623,1986,3,7,297.6,292.99,75.92,14.45, 
2624,1986,3,8,297.57,292.93,75.57,14.37, 
2625,1986,3,9,297.29,292.93,76.62,14.33, 
2626,1986,3,10,297.43,291.8,70.8,13.36, 
2627,1986,3,11,296.27,293.22,83.03,14.62, 
2628,1986,3,12,297.41,292.4,73.57,13.89, 
2629,1986,3,13,296.66,292.97,79.95,14.42, 
2630,1986,3,14,296.74,292.33,76.22,13.82, 
2631,1986,3,15,296.61,292.98,80.25,14.42, 
2632,1986,3,16,297.77,292.79,73.78,14.22, 
2633,1986,3,17,297.63,292.83,74.7,14.29, 
2634,1986,3,18,298.01,293.12,74.3,14.53, 
2635,1986,3,19,297.83,292.85,73.82,14.26, 
2636,1986,3,20,297.51,292.2,72.38,13.71, 
2637,1986,3,21,296.59,290.12,67.1,12.04, 
2638,1986,3,22,296.38,289.23,64.22,11.4, 
2639,1986,3,23,296.68,289.25,63.2,11.41, 
2640,1986,3,24,296.92,291.85,73.28,13.42, 
2641,1986,3,25,297.74,293,75.02,14.43, 
2642,1986,3,26,298,292.7,72.6,14.17, 
2643,1986,3,27,297.48,292.62,74.43,14.1, 
2644,1986,3,28,297.49,292.97,76,14.43, 
2645,1986,3,29,297.21,293.38,79.18,14.78, 
2646,1986,3,30,297.91,293.12,74.88,14.56, 
2647,1986,3,31,297.67,293.25,76.75,14.72, 
2648,1986,4,1,298.05,293.62,76.45,15.03, 
2649,1986,4,2,298.23,293.98,77.3,15.38, 
2650,1986,4,3,297.7,293.9,79.55,15.32, 
2651,1986,4,4,297.48,294.1,81.35,15.48, 
2652,1986,4,5,296.94,293.9,83.4,15.34, 
2653,1986,4,6,297.14,291.8,71.98,13.42, 
2654,1986,4,7,296.57,291.75,74.43,13.4, 
2655,1986,4,8,297.18,293.3,78.92,14.72, 
2656,1986,4,9,297.88,293.88,78.57,15.26, 
2657,1986,4,10,298.14,293.95,77.7,15.34, 
2658,1986,4,11,298.74,294.48,77.6,15.9, 
2659,1986,4,12,298.94,295,78.85,16.38, 
2660,1986,4,13,299.05,295.22,79.62,16.6, 
2661,1986,4,14,299.44,294.23,73.1,15.64, 
2662,1986,4,15,298.99,294.08,74.35,15.49, 
2663,1986,4,16,298.75,293.83,74.55,15.25, 
2664,1986,4,17,298.69,294.17,76.35,15.54, 
2665,1986,4,18,299.22,294.42,75.02,15.76, 
2666,1986,4,19,298.85,294.08,75.07,15.46, 
2667,1986,4,20,298.4,293.85,75.85,15.22, 
2668,1986,4,21,298.15,294.8,81.6,16.13, 
2669,1986,4,22,299.41,294.88,76.4,16.24, 
2670,1986,4,23,299.4,294.58,74.98,15.93, 
2671,1986,4,24,298.99,293.95,73.95,15.35, 
2672,1986,4,25,299.02,292.75,68.4,14.24, 
2673,1986,4,26,298.53,293.05,71.8,14.55, 
2674,1986,4,27,298.58,293.93,75.55,15.32, 
2675,1986,4,28,298.23,294.78,81.23,16.15, 
2676,1986,4,29,297.64,294.08,80.8,15.46, 
2677,1986,4,30,297.87,294.08,79.6,15.46, 
2678,1986,5,1,298.18,294.55,80.4,15.93, 
2679,1986,5,2,298.26,295.25,83.38,16.59, 
2680,1986,5,3,298.65,295.25,81.62,16.62, 
2681,1986,5,4,298.82,295.15,80.05,16.48, 
2682,1986,5,5,298.66,295.12,80.78,16.49, 
2683,1986,5,6,298.3,293.9,76.8,15.32, 
2684,1986,5,7,297.14,293.88,82.03,15.28, 
2685,1986,5,8,297.23,294.42,84.38,15.87, 
2686,1986,5,9,298.19,294.95,82.32,16.4, 
2687,1986,5,10,297.99,295.73,87.1,17.15, 
2688,1986,5,11,295.58,294.05,91.18,15.55, 
2689,1986,5,12,295.76,293.08,85,14.62, 
2690,1986,5,13,297.22,295.42,89.8,16.86, 
2691,1986,5,14,297.8,295.85,89.05,17.31, 
2692,1986,5,15,299.78,296.1,80.15,17.49, 
2693,1986,5,16,299.63,295.55,78.38,16.93, 
2694,1986,5,17,299.14,295.65,81.12,17.05, 
2695,1986,5,18,298.53,296.03,86.25,17.48, 
2696,1986,5,19,298.95,295.1,79.32,16.49, 
2697,1986,5,20,299.43,294.95,76.52,16.32, 
2698,1986,5,21,298.85,295.1,79.78,16.45, 
2699,1986,5,22,299.43,295.8,80.7,17.22, 
2700,1986,5,23,299.72,295.2,76.45,16.58, 
2701,1986,5,24,299.21,295.35,79.32,16.7, 
2702,1986,5,25,299.29,295.45,79.43,16.81, 
2703,1986,5,26,298.93,295.53,81.45,16.88, 
2704,1986,5,27,298.4,295.23,82.57,16.59, 
2705,1986,5,28,298.35,294.83,81.05,16.23, 
2706,1986,5,29,298.48,294.8,80.28,16.2, 
2707,1986,5,30,298.58,295.02,80.7,16.4, 
2708,1986,5,31,299.21,296.52,84.93,17.92, 
2709,1986,6,1,299.22,295.77,81.48,17.18, 
2710,1986,6,2,298.65,295.85,84.6,17.24, 
2711,1986,6,3,298.5,296.25,87.5,17.67, 
2712,1986,6,4,298.79,295.65,82.95,17.05, 
2713,1986,6,5,299.33,295.28,78.62,16.66, 
2714,1986,6,6,299.59,295.33,77.55,16.68, 
2715,1986,6,7,298.82,295.23,80.5,16.56, 
2716,1986,6,8,298.82,294.78,78.57,16.15, 
2717,1986,6,9,298.33,295.4,84.12,16.79, 
2718,1986,6,10,299.09,295.55,80.92,16.88, 
2719,1986,6,11,299.23,294.88,76.9,16.18, 
2720,1986,6,12,299.2,294.83,76.85,16.15, 
2721,1986,6,13,298.63,295.48,82.5,16.76, 
2722,1986,6,14,299.37,295.33,78.53,16.65, 
2723,1986,6,15,298.86,295.33,80.85,16.67, 
2724,1986,6,16,299.46,294.88,76.02,16.21, 
2725,1986,6,17,299.51,294.6,74.4,15.95, 
2726,1986,6,18,299.79,294.42,72.5,15.8, 
2727,1986,6,19,299.19,295.52,80.28,16.86, 
2728,1986,6,20,299.55,295.6,78.95,16.94, 
2729,1986,6,21,300,295.02,74.15,16.34, 
2730,1986,6,22,299.63,295.3,77.05,16.63, 
2731,1986,6,23,299.46,295.98,81.22,17.33, 
2732,1986,6,24,299.66,295.88,79.9,17.22, 
2733,1986,6,25,299.36,295.1,77.43,16.41, 
2734,1986,6,26,299.28,295.47,79.78,16.83, 
2735,1986,6,27,299.03,296.12,84.03,17.47, 
2736,1986,6,28,300.09,295.92,78.1,17.29, 
2737,1986,6,29,300.36,295.83,76.57,17.2, 
2738,1986,6,30,300.22,295.58,75.97,16.93, 
2739,1986,7,1,299.33,295.25,78.53,16.57, 
2740,1986,7,2,299.93,295.67,77.32,16.95, 
2741,1986,7,3,298.87,296.05,84.47,17.38, 
2742,1986,7,4,300.57,296.05,76.55,17.4, 
2743,1986,7,5,299.32,295.25,78.35,16.57, 
2744,1986,7,6,297.91,294.98,83.75,16.27, 
2745,1986,7,7,298.95,295.38,80.65,16.67, 
2746,1986,7,8,299.85,295.4,76.62,16.68, 
2747,1986,7,9,300.02,295.72,77.5,17, 
2748,1986,7,10,300.03,295.72,77.53,17.02, 
2749,1986,7,11,299.36,296.33,83.53,17.68, 
2750,1986,7,12,299.8,296.1,80.53,17.45, 
2751,1986,7,13,300.31,295.35,74.3,16.62, 
2752,1986,7,14,299.88,294.85,73.83,16.12, 
2753,1986,7,15,298.78,295.28,80.9,16.6, 
2754,1986,7,16,299.27,295.35,79.12,16.7, 
2755,1986,7,17,298.85,295.8,83.53,17.17, 
2756,1986,7,18,299.81,295.67,78.25,17.02, 
2757,1986,7,19,299.48,295.52,79.07,16.9, 
2758,1986,7,20,298.89,295.78,83.15,17.19, 
2759,1986,7,21,300.15,296.7,81.62,18.15, 
2760,1986,7,22,300.72,296.15,76.25,17.47, 
2761,1986,7,23,300.35,295.77,76.2,17.08, 
2762,1986,7,24,299.45,295.17,77.47,16.51, 
2763,1986,7,25,299.65,295.25,76.88,16.56, 
2764,1986,7,26,300.11,295.18,74.32,16.45, 
2765,1986,7,27,300.05,295.1,74.47,16.43, 
2766,1986,7,28,299.51,294.45,73.82,15.8, 
2767,1986,7,29,299.53,295.57,79.1,16.96, 
2768,1986,7,30,299.09,296.3,84.85,17.73, 
2769,1986,7,31,299.79,294.95,75.03,16.33, 
2770,1986,8,1,299.77,294.62,73.47,15.98, 
2771,1986,8,2,299.94,295.92,78.82,17.32, 
2772,1986,8,3,299.75,295.8,79.18,17.17, 
2773,1986,8,4,299.43,295.35,78.3,16.69, 
2774,1986,8,5,300.15,295,73.58,16.35, 
2775,1986,8,6,300.52,295.25,72.95,16.59, 
2776,1986,8,7,299.48,296.62,84.4,18.05, 
2777,1986,8,8,299.56,296.17,81.72,17.57, 
2778,1986,8,9,299.96,295.35,75.8,16.69, 
2779,1986,8,10,300.14,295.62,76.62,17.03, 
2780,1986,8,11,299.12,296.4,85.12,17.82, 
2781,1986,8,12,299.75,295.77,78.85,17.11, 
2782,1986,8,13,299.06,295.67,81.53,17, 
2783,1986,8,14,299.14,296.35,84.8,17.8, 
2784,1986,8,15,299.78,296.23,81.08,17.64, 
2785,1986,8,16,300.62,296.6,78.72,18.05, 
2786,1986,8,17,300.65,296,75.95,17.43, 
2787,1986,8,18,300.64,294.83,70.68,16.21, 
2788,1986,8,19,300.79,295.58,73.15,16.93, 
2789,1986,8,20,300.98,296.3,75.7,17.67, 
2790,1986,8,21,300.76,296.2,76.28,17.56, 
2791,1986,8,22,299.87,295.58,77.43,16.97, 
2792,1986,8,23,299.94,295.65,77.53,17.12, 
2793,1986,8,24,299.57,296.48,83.3,17.98, 
2794,1986,8,25,300.85,296.38,77,17.83, 
2795,1986,8,26,300.66,297.02,80.62,18.45, 
2796,1986,8,27,300.57,296.92,80.55,18.37, 
2797,1986,8,28,299.16,296.8,86.88,18.28, 
2798,1986,8,29,299.69,297.12,85.93,18.64, 
2799,1986,8,30,300.31,296.88,81.65,18.33, 
2800,1986,8,31,300.17,296.02,78.23,17.46, 
2801,1986,9,1,299.43,295.85,80.68,17.28, 
2802,1986,9,2,299.71,295.45,77.57,16.86, 
2803,1986,9,3,300.35,296,77.25,17.39, 
2804,1986,9,4,300.35,296,77,17.35, 
2805,1986,9,5,300.49,296.1,77.25,17.51, 
2806,1986,9,6,300.39,295.92,76.7,17.33, 
2807,1986,9,7,301.02,296.3,75.62,17.7, 
2808,1986,9,8,301.14,296.62,76.72,18.06, 
2809,1986,9,9,300.95,296.62,77.2,18.03, 
2810,1986,9,10,300.82,295.93,74.77,17.31, 
2811,1986,9,11,300.42,295.27,73.9,16.65, 
2812,1986,9,12,300.06,296.05,78.93,17.48, 
2813,1986,9,13,300.22,295.25,74.28,16.62, 
2814,1986,9,14,300.77,295.8,74.47,17.13, 
2815,1986,9,15,300.75,295.77,74.25,17.13, 
2816,1986,9,16,300.66,296.2,76.65,17.56, 
2817,1986,9,17,300.16,296.03,78.53,17.44, 
2818,1986,9,18,300.48,295.48,74.25,16.83, 
2819,1986,9,19,300.89,295.3,71.65,16.66, 
2820,1986,9,20,300.88,295.5,72.65,16.86, 
2821,1986,9,21,299.6,296,80.47,17.36, 
2822,1986,9,22,299.04,295.47,80.75,16.86, 
2823,1986,9,23,298.77,295.73,83.3,17.14, 
2824,1986,9,24,298.6,295.88,84.85,17.27, 
2825,1986,9,25,299.1,296.25,84.38,17.67, 
2826,1986,9,26,299.33,296.25,83.23,17.65, 
2827,1986,9,27,299.45,296.4,83.5,17.85, 
2828,1986,9,28,299.4,296.45,83.9,17.89, 
2829,1986,9,29,299.55,296.9,85.4,18.35, 
2830,1986,9,30,299.7,296.7,83.88,18.13, 
2831,1986,10,1,300.19,295.95,77.77,17.31, 
2832,1986,10,2,300.35,295.23,73.72,16.61, 
2833,1986,10,3,300.33,294.75,72,16.18, 
2834,1986,10,4,300.22,294.9,72.72,16.25, 
2835,1986,10,5,300.42,295.08,72.7,16.45, 
2836,1986,10,6,300.22,295.3,74.57,16.69, 
2837,1986,10,7,299.38,296.12,82.38,17.54, 
2838,1986,10,8,299.5,295.75,79.95,17.13, 
2839,1986,10,9,299.05,296.5,85.8,17.92, 
2840,1986,10,10,299.85,296.3,80.95,17.7, 
2841,1986,10,11,299.56,296.02,80.9,17.44, 
2842,1986,10,12,299.79,295.7,78.35,17.07, 
2843,1986,10,13,300.16,295.1,73.82,16.47, 
2844,1986,10,14,299.83,295.1,75.28,16.47, 
2845,1986,10,15,299.54,295.3,77.55,16.68, 
2846,1986,10,16,299.21,295.71,81.23,17.12, 
2847,1986,10,17,299.02,295.55,81.12,16.95, 
2848,1986,10,18,299.61,295.86,80.08,17.27, 
2849,1986,10,19,299.96,296.28,80.2,17.72, 
2850,1986,10,20,299.8,296.33,81.05,17.75, 
2851,1986,10,21,299.64,296.45,82.8,17.94, 
2852,1986,10,22,300.16,296.43,80.43,17.92, 
2853,1986,10,23,299.82,296.7,83.02,18.16, 
2854,1986,10,24,298.9,295.95,83.85,17.36, 
2855,1986,10,25,298.95,295.58,81.73,16.99, 
2856,1986,10,26,299.04,296.03,83.47,17.41, 
2857,1986,10,27,298.95,295.89,83.15,17.24, 
2858,1986,10,28,298.87,295.72,82.85,17.1, 
2859,1986,10,29,298.8,296.2,85.5,17.58, 
2860,1986,10,30,298.98,296.4,85.88,17.86, 
2861,1986,10,31,299.38,295.65,79.95,17, 
2862,1986,11,1,300.11,295.09,74,16.43, 
2863,1986,11,2,298.62,295.11,81.05,16.51, 
2864,1986,11,3,298.72,295.4,81.98,16.82, 
2865,1986,11,4,298.4,295.65,84.78,17.06, 
2866,1986,11,5,297.88,295.92,88.85,17.34, 
2867,1986,11,6,298.67,295.7,83.6,17.11, 
2868,1986,11,7,298.71,296.53,87.7,17.95, 
2869,1986,11,8,298.53,296.26,87.38,17.68, 
2870,1986,11,9,298.94,296,83.88,17.43, 
2871,1986,11,10,298.19,295.21,83.63,16.61, 
2872,1986,11,11,297.51,294.93,85.62,16.32, 
2873,1986,11,12,298.27,295.09,82.68,16.46, 
2874,1986,11,13,299.14,294.95,77.8,16.29, 
2875,1986,11,14,298.88,294.79,78.15,16.16, 
2876,1986,11,15,298.08,295.13,83.8,16.53, 
2877,1986,11,16,298.34,296.02,86.93,17.43, 
2878,1986,11,17,298.8,296.08,84.93,17.51, 
2879,1986,11,18,298.84,295.65,82.7,17.07, 
2880,1986,11,19,298.49,295.51,83.4,16.88, 
2881,1986,11,20,298.65,295.68,83.7,17.07, 
2882,1986,11,21,299.01,294.69,77.2,16.07, 
2883,1986,11,22,299.15,294.54,75.93,15.92, 
2884,1986,11,23,299.1,293.32,70.38,14.75, 
2885,1986,11,24,298.64,293.6,73.73,15.03, 
2886,1986,11,25,297.66,294.16,81.05,15.59, 
2887,1986,11,26,297.1,294.76,86.82,16.17, 
2888,1986,11,27,297.24,295.03,87.47,16.43, 
2889,1986,11,28,297.35,294.09,82.2,15.51, 
2890,1986,11,29,297.49,293.93,80.68,15.39, 
2891,1986,11,30,297.89,294,79.22,15.43, 
2892,1986,12,1,298.51,294.5,78.72,15.96, 
2893,1986,12,2,298.01,295.08,83.82,16.48, 
2894,1986,12,3,298.27,294.77,81.07,16.13, 
2895,1986,12,4,299.07,293.98,73.43,15.32, 
2896,1986,12,5,298.96,293.86,73.45,15.21, 
2897,1986,12,6,299.45,294.3,73.22,15.65, 
2898,1986,12,7,298.73,295.05,80.43,16.4, 
2899,1986,12,8,298.84,293.35,71.8,14.77, 
2900,1986,12,9,298.62,294.1,76.15,15.44, 
2901,1986,12,10,298.08,294.26,79.47,15.57, 
2902,1986,12,11,298.76,294.41,76.88,15.7, 
2903,1986,12,12,298.52,293.74,74.88,15.08, 
2904,1986,12,13,297.98,293.71,77.15,15.06, 
2905,1986,12,14,298.5,292.96,71.62,14.42, 
2906,1986,12,15,298.05,292.85,73.07,14.29, 
2907,1986,12,16,298.2,292.6,71.07,14.09, 
2908,1986,12,17,297.79,293.37,76.38,14.8, 
2909,1986,12,18,297.8,293.18,75.62,14.62, 
2910,1986,12,19,298.04,293.76,77.12,15.13, 
2911,1986,12,20,297.83,293.79,78.43,15.17, 
2912,1986,12,21,298.18,293.26,74.12,14.64, 
2913,1986,12,22,298,292.32,70.88,13.84, 
2914,1986,12,23,297.49,292.15,72.15,13.66, 
2915,1986,12,24,298.24,293.25,73.8,14.66, 
2916,1986,12,25,298.2,294.15,78.4,15.52, 
2917,1986,12,26,297.56,294.67,84,16.02, 
2918,1986,12,27,297.74,294.6,82.85,15.97, 
2919,1986,12,28,297.69,294.42,82.1,15.77, 
2920,1986,12,29,297.98,294.01,78.93,15.37, 
2921,1986,12,30,297.35,293.44,78.83,14.83, 
2922,1986,12,31,298.41,293.4,73.93,14.81, 
2923,1987,1,1,298.58,292.15,67.75,13.68, 
2924,1987,1,2,298.49,293.43,73.75,14.83, 
2925,1987,1,3,298.06,292.55,71.45,14.02, 
2926,1987,1,4,297.53,292.83,75.18,14.3, 
2927,1987,1,5,297.55,292.75,74.72,14.24, 
2928,1987,1,6,297.94,293.05,74.22,14.61, 
2929,1987,1,7,297.23,292.83,76.6,14.39, 
2930,1987,1,8,296.7,292.45,76.92,13.96, 
2931,1987,1,9,297.1,293.2,78.82,14.59, 
2932,1987,1,10,297.91,294.55,81.6,15.88, 
2933,1987,1,11,298.64,293.72,74.5,15.12, 
2934,1987,1,12,297.96,293.45,76.18,14.8, 
2935,1987,1,13,297.43,293.15,77.15,14.57, 
2936,1987,1,14,297.53,294.04,81.05,15.41, 
2937,1987,1,15,297.55,293.73,79.5,15.09, 
2938,1987,1,16,297.47,293.3,77.57,14.67, 
2939,1987,1,17,297.9,292.88,73.52,14.29, 
2940,1987,1,18,298.31,293.2,73.28,14.59, 
2941,1987,1,19,297.93,293.58,76.8,14.93, 
2942,1987,1,20,297.98,293.25,75.38,14.68, 
2943,1987,1,21,297.74,293.02,75.25,14.49, 
2944,1987,1,22,298.28,293.14,73.15,14.6, 
2945,1987,1,23,298.24,294.47,79.85,15.87, 
2946,1987,1,24,298.18,293.81,76.93,15.2, 
2947,1987,1,25,298.35,292.7,70.78,14.16, 
2948,1987,1,26,298.2,292.83,72.1,14.29, 
2949,1987,1,27,297.32,293.29,78.4,14.68, 
2950,1987,1,28,297.9,292.84,73.77,14.28, 
2951,1987,1,29,297.22,293.32,78.85,14.69, 
2952,1987,1,30,295.88,293.51,86.6,14.89, 
2953,1987,1,31,296.22,293.05,82.25,14.47, 
2954,1987,2,1,297.23,293.25,78.65,14.68, 
2955,1987,2,2,297.79,294.02,79.9,15.38, 
2956,1987,2,3,298.35,293.42,74.3,14.84, 
2957,1987,2,4,298.05,293.31,75,14.7, 
2958,1987,2,5,298.07,293.05,73.78,14.49, 
2959,1987,2,6,297.44,293.64,79.5,15.05, 
2960,1987,2,7,298.21,293.65,75.85,15.03, 
2961,1987,2,8,298.52,293.71,74.7,15.11, 
2962,1987,2,9,298.77,294.1,75.4,15.49, 
2963,1987,2,10,298.26,294.27,78.57,15.64, 
2964,1987,2,11,296.16,294.68,91.5,16.02, 
2965,1987,2,12,296.62,294.34,87.25,15.71, 
2966,1987,2,13,297.1,294.48,85.35,15.86, 
2967,1987,2,14,296.96,294.58,86.62,15.93, 
2968,1987,2,15,298.34,294.14,77.77,15.54, 
2969,1987,2,16,298.3,293.53,74.78,14.92, 
2970,1987,2,17,298.33,293.9,76.55,15.31, 
2971,1987,2,18,298.49,294.15,77,15.54, 
2972,1987,2,19,298.55,292.4,68.65,13.91, 
2973,1987,2,20,298.4,293.22,72.82,14.6, 
2974,1987,2,21,298.23,293.7,76.08,15.1, 
2975,1987,2,22,298.14,292.79,72.43,14.29, 
2976,1987,2,23,298.29,292.33,69.62,13.88, 
2977,1987,2,24,298.19,292.47,70.57,13.99, 
2978,1987,2,25,297.95,293.05,74.28,14.49, 
2979,1987,2,26,296.76,293.26,80.88,14.68, 
2980,1987,2,27,296.4,291.93,76.07,13.49, 
2981,1987,2,28,296.51,290.22,67.85,12.12, 
2982,1987,3,1,296.29,291.69,75.32,13.28, 
2983,1987,3,2,296.95,291.56,72,13.19, 
2984,1987,3,3,297.13,293.25,78.9,14.66, 
2985,1987,3,4,297.1,294.23,83.85,15.56, 
2986,1987,3,5,297.41,294.35,83.22,15.72, 
2987,1987,3,6,297.96,293.87,78.23,15.23, 
2988,1987,3,7,298.2,292.97,72.75,14.4, 
2989,1987,3,8,297.63,292.85,74.95,14.31, 
2990,1987,3,9,297.34,293.15,77.52,14.62, 
2991,1987,3,10,298.07,293.5,76.15,14.93, 
2992,1987,3,11,297.73,293.1,75.5,14.55, 
2993,1987,3,12,297.27,292.1,73.35,13.72, 
2994,1987,3,13,297.2,289.02,60.45,11.25, 
2995,1987,3,14,296.67,289.98,66.05,12.01, 
2996,1987,3,15,295.45,292.82,85.2,14.32, 
2997,1987,3,16,296.17,293.72,86,15.09, 
2998,1987,3,17,295.97,293.98,88.6,15.38, 
2999,1987,3,18,297.23,292.82,76.55,14.34, 
3000,1987,3,19,297.4,293.1,76.93,14.55, 
3001,1987,3,20,298.17,294.02,77.85,15.45, 
3002,1987,3,21,298.33,294.35,78.62,15.81, 
3003,1987,3,22,298.71,295.02,80.15,16.49, 
3004,1987,3,23,299.43,295.1,77.3,16.57, 
3005,1987,3,24,299.21,295.55,80.2,17.03, 
3006,1987,3,25,297.35,295,87,16.46, 
3007,1987,3,26,296.73,291.35,71.95,13.1, 
3008,1987,3,27,295.27,289.55,69.9,11.62, 
3009,1987,3,28,296.57,290.58,69.12,12.44, 
3010,1987,3,29,297.23,291.16,68.8,12.88, 
3011,1987,3,30,297.39,292.4,73.75,13.96, 
3012,1987,3,31,297.81,292.94,74.38,14.42, 
3013,1987,4,1,297.87,292.23,70.75,13.81, 
3014,1987,4,2,297.42,293.65,79.7,15.11, 
3015,1987,4,3,298.48,294.67,79.55,16.02, 
3016,1987,4,4,298.76,295.12,80.47,16.49, 
3017,1987,4,5,298.49,294.88,80.5,16.26, 
3018,1987,4,6,297.62,294.25,81.52,15.67, 
3019,1987,4,7,298.1,294.9,82.88,16.35, 
3020,1987,4,8,299.02,295.38,80.62,16.79, 
3021,1987,4,9,299.45,295.2,77.62,16.58, 
3022,1987,4,10,298.77,294.47,77.52,15.92, 
3023,1987,4,11,298.27,295.42,84.15,16.79, 
3024,1987,4,12,297.66,295.52,88.03,16.9, 
3025,1987,4,13,297.01,295.1,89.15,16.46, 
3026,1987,4,14,297.5,295.25,87.18,16.58, 
3027,1987,4,15,297.15,295,87.95,16.39, 
3028,1987,4,16,297.61,295.17,86.3,16.59, 
3029,1987,4,17,298.74,295.55,82.78,16.99, 
3030,1987,4,18,299.54,295.95,80.75,17.41, 
3031,1987,4,19,299.62,297.15,86.57,18.73, 
3032,1987,4,20,300.15,296.25,79.65,17.71, 
3033,1987,4,21,299.49,295.97,81.15,17.4, 
3034,1987,4,22,299.04,295.92,83.07,17.38, 
3035,1987,4,23,300.29,296.03,77.75,17.5, 
3036,1987,4,24,300.38,296.75,80.7,18.28, 
3037,1987,4,25,300.34,296.52,79.83,18, 
3038,1987,4,26,300.11,296.02,78.53,17.45, 
3039,1987,4,27,299.85,296,79.55,17.38, 
3040,1987,4,28,299.69,295.77,79.23,17.15, 
3041,1987,4,29,299.84,295.73,78.2,17.1, 
3042,1987,4,30,299.65,295.77,79.28,17.13, 
3043,1987,5,1,299.03,295.24,79.68,16.59, 
3044,1987,5,2,298.74,295.45,82.03,16.83, 
3045,1987,5,3,299.15,295.2,78.97,16.57, 
3046,1987,5,4,299.61,295.52,78.18,16.93, 
3047,1987,5,5,298.84,295.6,82.62,17.08, 
3048,1987,5,6,299.07,295.35,80.22,16.8, 
3049,1987,5,7,299.15,295.75,81.4,17.13, 
3050,1987,5,8,299.44,295.42,78.75,16.82, 
3051,1987,5,9,299.66,295.8,79.45,17.23, 
3052,1987,5,10,299.3,295.95,81.8,17.36, 
3053,1987,5,11,299.07,295.65,81.53,17.06, 
3054,1987,5,12,298.85,295.2,79.95,16.52, 
3055,1987,5,13,298.55,295.73,84.32,17.11, 
3056,1987,5,14,298.31,294.95,81.77,16.32, 
3057,1987,5,15,298.8,293.67,73.65,15.14, 
3058,1987,5,16,298.67,293.83,74.28,15.21, 
3059,1987,5,17,298.46,295.27,82.45,16.64, 
3060,1987,5,18,298.37,295.58,84.57,16.98, 
3061,1987,5,19,297.94,296.15,89.7,17.57, 
3062,1987,5,20,298.04,295.35,85.18,16.77, 
3063,1987,5,21,297.33,295.5,89.57,16.95, 
3064,1987,5,22,297.96,296.25,90.32,17.77, 
3065,1987,5,23,298.56,296.53,88.57,18.06, 
3066,1987,5,24,298.71,296.9,89.88,18.51, 
3067,1987,5,25,299.15,296.8,86.93,18.33, 
3068,1987,5,26,298.88,296.42,86.52,17.91, 
3069,1987,5,27,297.89,294.05,79.5,15.5, 
3070,1987,5,28,299.06,296.88,87.78,18.4, 
3071,1987,5,29,300.11,297.42,85.6,19.05, 
3072,1987,5,30,300.57,297.58,83.72,19.12, 
3073,1987,5,31,300.34,297.58,85.03,19.15, 
3074,1987,6,1,300.2,297.25,83.75,18.74, 
3075,1987,6,2,299.49,297.67,89.85,19.26, 
3076,1987,6,3,299.74,297.52,87.65,19.08, 
3077,1987,6,4,299.99,297.42,86.1,19, 
3078,1987,6,5,300.39,297.42,84.08,19.02, 
3079,1987,6,6,299.8,296.77,83.43,18.25, 
3080,1987,6,7,299.92,296.8,82.95,18.23, 
3081,1987,6,8,300.22,297.17,83.4,18.62, 
3082,1987,6,9,298.91,296.4,85.95,17.75, 
3083,1987,6,10,298.84,296.5,87.12,17.95, 
3084,1987,6,11,300.1,296.9,82.95,18.37, 
3085,1987,6,12,299.8,295.17,75.8,16.53, 
3086,1987,6,13,299.18,295.98,82.75,17.36, 
3087,1987,6,14,300.25,295.58,75.65,16.92, 
3088,1987,6,15,299.15,296.42,85,17.84, 
3089,1987,6,16,298.97,296.05,84.12,17.47, 
3090,1987,6,17,298.88,296,84.2,17.38, 
3091,1987,6,18,298.95,296.07,84.38,17.49, 
3092,1987,6,19,298.24,296.4,89.55,17.81, 
3093,1987,6,20,298.22,296.4,89.77,17.83, 
3094,1987,6,21,298.59,296.1,86.3,17.53, 
3095,1987,6,22,298.27,296.3,88.98,17.72, 
3096,1987,6,23,299.37,296.83,86,18.27, 
3097,1987,6,24,299.76,296.45,82.12,17.85, 
3098,1987,6,25,299.81,296.18,80.5,17.54, 
3099,1987,6,26,299.51,296.6,84.07,18, 
3100,1987,6,27,299.28,296.4,84.28,17.77, 
3101,1987,6,28,299.22,296.52,85.15,17.93, 
3102,1987,6,29,299.23,296.35,84.18,17.76, 
3103,1987,6,30,299.11,296.55,85.67,17.93, 
3104,1987,7,1,299.26,295.77,81.4,17.17, 
3105,1987,7,2,299.65,295.75,79.18,17.1, 
3106,1987,7,3,299.52,296.38,82.93,17.78, 
3107,1987,7,4,299.4,297.25,87.93,18.73, 
3108,1987,7,5,299.97,297.38,85.65,18.86, 
3109,1987,7,6,300.11,296.68,81.35,18.05, 
3110,1987,7,7,299.69,295.35,77.08,16.69, 
3111,1987,7,8,299.65,295.97,80.45,17.39, 
