,iquitos_persiann, 3.875S, 73.375W, precipitation_amount
4032,1994,1,14,1.41
4033,1994,1,15,8.21
4034,1994,1,16,10.85
4035,1994,1,17,2.34
4036,1994,1,18,2.19
4037,1994,1,19,1.17
4038,1994,1,20,2.33
4039,1994,1,21,0.41
4040,1994,1,22,4.82
4041,1994,1,23,6.17
4042,1994,1,24,7.64
4043,1994,1,25,1.74
4044,1994,1,26,1.77
4045,1994,1,27,6.27
4046,1994,1,28,7.67
4047,1994,1,29,22.32
4048,1994,1,30,16.62
4049,1994,1,31,6.46
4050,1994,2,1,0.48
4051,1994,2,2,16.95
4052,1994,2,3,22.02
4053,1994,2,4,10.89
4054,1994,2,5,0
4055,1994,2,6,1.41
4056,1994,2,7,19.13
4057,1994,2,8,4.11
4058,1994,2,9,4.43
4059,1994,2,10,10.64
4060,1994,2,11,4.75
4061,1994,2,12,11.28
4062,1994,2,13,4.79
4063,1994,2,14,0
4064,1994,2,15,0
4065,1994,2,16,4.7
4066,1994,2,17,9.77
4067,1994,2,18,24.58
4068,1994,2,19,12.93
4069,1994,2,20,27.42
4070,1994,2,21,6.75
4071,1994,2,22,0.77
4072,1994,2,23,11.65
4073,1994,2,24,35.02
4074,1994,2,25,1.97
4075,1994,2,26,30.48
4076,1994,2,27,10.09
4077,1994,2,28,11.53
4078,1994,3,1,12
4079,1994,3,2,17.76
4080,1994,3,3,17.72
4081,1994,3,4,1.39
4082,1994,3,5,3.89
4083,1994,3,6,4.41
4084,1994,3,7,4.95
4085,1994,3,8,3.33
4086,1994,3,9,0
4087,1994,3,10,5.37
4088,1994,3,11,2.72
4089,1994,3,12,2.78
4090,1994,3,13,1.79
4091,1994,3,14,2.32
4092,1994,3,15,0
4093,1994,3,16,3.54
4094,1994,3,17,14.25
4095,1994,3,18,5.43
4096,1994,3,19,11.03
4097,1994,3,20,2.78
4098,1994,3,21,16.08
4099,1994,3,22,24.69
4100,1994,3,23,5.11
4101,1994,3,24,1.01
4102,1994,3,25,18.89
4103,1994,3,26,43.6
4104,1994,3,27,5.74
4105,1994,3,28,0.51
4106,1994,3,29,2.6
4107,1994,3,30,4.61
4108,1994,3,31,7.32
4109,1994,4,1,38.41
4110,1994,4,2,22.63
4111,1994,4,3,15.84
4112,1994,4,4,1.65
4113,1994,4,5,1.54
4114,1994,4,6,30.24
4115,1994,4,7,20.33
4116,1994,4,8,5.87
4117,1994,4,9,9.67
4118,1994,4,10,2.44
4119,1994,4,11,23.14
4120,1994,4,12,20.25
4121,1994,4,13,11.73
4122,1994,4,14,0
4123,1994,4,15,34.45
4124,1994,4,16,11.53
4125,1994,4,17,1.65
4126,1994,4,18,0
4127,1994,4,19,40.88
4128,1994,4,20,0.98
4129,1994,4,21,6.19
4130,1994,4,22,2.61
4131,1994,4,23,2.48
4132,1994,4,24,13.02
4133,1994,4,25,1.81
4134,1994,4,26,0.74
4135,1994,4,27,23.51
4136,1994,4,28,23.65
4137,1994,4,29,24.87
4138,1994,4,30,5.77
4139,1994,5,1,0
4140,1994,5,2,18.81
4141,1994,5,3,8.63
4142,1994,5,4,1.01
4143,1994,5,5,5.01
4144,1994,5,6,1.41
4145,1994,5,7,16.13
4146,1994,5,8,18.31
4147,1994,5,9,0.6
4148,1994,5,10,7.85
4149,1994,5,11,22.68
4150,1994,5,12,16.01
4151,1994,5,13,4.23
4152,1994,5,14,3.49
4153,1994,5,15,0
4154,1994,5,16,0
4155,1994,5,17,0
4156,1994,5,18,22.2
4157,1994,5,19,6.11
4158,1994,5,20,8.49
4159,1994,5,21,11.01
4160,1994,5,22,24.75
4161,1994,5,23,15.63
4162,1994,5,24,23.67
4163,1994,5,25,17.13
4164,1994,5,26,2.36
4165,1994,5,27,6.08
4166,1994,5,28,0
4167,1994,5,29,3.32
4168,1994,5,30,16.57
4169,1994,5,31,17.77
4170,1994,6,1,1.04
4171,1994,6,2,31.79
4172,1994,6,3,64.34
4173,1994,6,4,0
4174,1994,6,5,21.97
4175,1994,6,6,0
4176,1994,6,7,11.52
4177,1994,6,8,17.11
4178,1994,6,9,16.8
4179,1994,6,10,0
4180,1994,6,11,0
4181,1994,6,12,0
4182,1994,6,13,4.03
4183,1994,6,14,0
4184,1994,6,15,20.15
4185,1994,6,16,3.83
4186,1994,6,17,7.23
4187,1994,6,18,20.61
4188,1994,6,19,5.3
4189,1994,6,20,0
4190,1994,6,21,0
4191,1994,6,22,0
4192,1994,6,23,11.49
4193,1994,6,24,79.47
4194,1994,6,25,16.45
4195,1994,6,26,45.73
4196,1994,6,27,0.93
4197,1994,6,28,0
4198,1994,6,29,0
4199,1994,6,30,0
4200,1994,7,1,0
4201,1994,7,2,8.84
4202,1994,7,3,9.03
4203,1994,7,4,2.12
4204,1994,7,5,6.58
4205,1994,7,6,1.13
4206,1994,7,7,0
4207,1994,7,8,17.47
4208,1994,7,9,8.54
4209,1994,7,10,0
4210,1994,7,11,0
4211,1994,7,12,0
4212,1994,7,13,0
4213,1994,7,14,0
4214,1994,7,15,0
4215,1994,7,16,0
4216,1994,7,17,0
4217,1994,7,18,0
4218,1994,7,19,6.72
4219,1994,7,20,9.61
4220,1994,7,21,5.24
4221,1994,7,22,0
4222,1994,7,23,2.37
4223,1994,7,24,4.25
4224,1994,7,25,10.38
4225,1994,7,26,0
4226,1994,7,27,0
4227,1994,7,28,0.97
4228,1994,7,29,34.67
4229,1994,7,30,6.64
4230,1994,7,31,0
4231,1994,8,1,0
4232,1994,8,2,1.01
4233,1994,8,3,8.3
4234,1994,8,4,11.17
4235,1994,8,5,2.6
4236,1994,8,6,7.13
4237,1994,8,7,4.19
4238,1994,8,8,6.21
4239,1994,8,9,0
4240,1994,8,10,3.8
4241,1994,8,11,40.39
4242,1994,8,12,0
4243,1994,8,13,0
4244,1994,8,14,0
4245,1994,8,15,2.42
4246,1994,8,16,40.06
4247,1994,8,17,1.44
4248,1994,8,18,7.36
4249,1994,8,19,12.86
4250,1994,8,20,37.98
4251,1994,8,21,9.5
4252,1994,8,22,1.81
4253,1994,8,23,2.13
4254,1994,8,24,3.8
4255,1994,8,25,1.64
4256,1994,8,26,0
4257,1994,8,27,0
4258,1994,8,28,0.97
4259,1994,8,29,4.75
4260,1994,8,30,4.8
4261,1994,8,31,0.87
4262,1994,9,1,0.96
4263,1994,9,2,10.01
4264,1994,9,3,14.76
4265,1994,9,4,8.22
4266,1994,9,5,1.46
4267,1994,9,6,3.21
4268,1994,9,7,1.02
4269,1994,9,8,21.66
4270,1994,9,9,32.58
4271,1994,9,10,0
4272,1994,9,11,3.64
4273,1994,9,12,3.93
4274,1994,9,13,3.89
4275,1994,9,14,25
4276,1994,9,15,0
4277,1994,9,16,11.31
4278,1994,9,17,10.05
4279,1994,9,18,18.88
4280,1994,9,19,0.81
4281,1994,9,20,0
4282,1994,9,21,1.28
4283,1994,9,22,1.86
4284,1994,9,23,11.8
4285,1994,9,24,16.1
4286,1994,9,25,1.42
4287,1994,9,26,18.41
4288,1994,9,27,19.75
4289,1994,9,28,11.63
4290,1994,9,29,0
4291,1994,9,30,1.05
4292,1994,10,1,4.09
4293,1994,10,2,5.44
4294,1994,10,3,2.01
4295,1994,10,4,19.71
4296,1994,10,5,0.44
4297,1994,10,6,0.7
4298,1994,10,7,4.94
4299,1994,10,8,2.16
4300,1994,10,9,1.7
4301,1994,10,10,14.81
4302,1994,10,11,8.38
4303,1994,10,12,0.58
4304,1994,10,13,4.4
4305,1994,10,14,21.17
4306,1994,10,15,1.65
4307,1994,10,16,1.14
4308,1994,10,17,0.29
4309,1994,10,18,13.91
4310,1994,10,19,4.8
4311,1994,10,20,5.03
4312,1994,10,21,6.08
4313,1994,10,22,3.72
4314,1994,10,23,8.97
4315,1994,10,24,9.4
4316,1994,10,25,3.7
4317,1994,10,26,0.38
4318,1994,10,27,2.78
4319,1994,10,28,15.31
4320,1994,10,29,13.85
4321,1994,10,30,0.39
4322,1994,10,31,5.93
4323,1994,11,1,21.63
4324,1994,11,2,6.38
4325,1994,11,3,0
4326,1994,11,4,1.25
4327,1994,11,5,0
4328,1994,11,6,18.56
4329,1994,11,7,18.09
4330,1994,11,8,2.43
4331,1994,11,9,4.91
4332,1994,11,10,0
4333,1994,11,11,6.66
4334,1994,11,12,6.48
4335,1994,11,13,11.65
4336,1994,11,14,15.86
4337,1994,11,15,0
4338,1994,11,16,6.36
4339,1994,11,17,0.49
4340,1994,11,18,4.59
4341,1994,11,19,1.14
4342,1994,11,20,26.03
4343,1994,11,21,3.06
4344,1994,11,22,33.22
4345,1994,11,23,9.69
4346,1994,11,24,4.35
4347,1994,11,25,3.04
4348,1994,11,26,7.78
4349,1994,11,27,27.81
4350,1994,11,28,12.77
4351,1994,11,29,4.03
4352,1994,11,30,18.3
4353,1994,12,1,25.52
4354,1994,12,2,8.5
4355,1994,12,3,7.4
4356,1994,12,4,20.65
4357,1994,12,5,3.42
4358,1994,12,6,19.72
4359,1994,12,7,14.92
4360,1994,12,8,3.5
4361,1994,12,9,0
4362,1994,12,10,8.2
4363,1994,12,11,1.44
4364,1994,12,12,8.62
4365,1994,12,13,21.31
4366,1994,12,14,7.91
4367,1994,12,15,19.13
4368,1994,12,16,14.95
4369,1994,12,17,4.41
4370,1994,12,18,1.59
4371,1994,12,19,21.09
4372,1994,12,20,17.77
4373,1994,12,21,0.5
4374,1994,12,22,1.46
4375,1994,12,23,3.24
4376,1994,12,24,5.87
4377,1994,12,25,0.6
4378,1994,12,26,34.37
4379,1994,12,27,1.13
4380,1994,12,28,0
4381,1994,12,29,0
4382,1994,12,30,20.37
4383,1994,12,31,22.72
4384,1995,1,1,47.08
4385,1995,1,2,5.56
4386,1995,1,3,0
4387,1995,1,4,0.96
4388,1995,1,5,0
4389,1995,1,6,-9999
4390,1995,1,7,0
4391,1995,1,8,0
4392,1995,1,9,0
4393,1995,1,10,-9999
4394,1995,1,11,0
4395,1995,1,12,0
4396,1995,1,13,0
4397,1995,1,14,1
4398,1995,1,15,46.19
4399,1995,1,16,46.94
4400,1995,1,17,0
4401,1995,1,18,43.29
4402,1995,1,19,0.84
4403,1995,1,20,29.5
4404,1995,1,21,15.16
4405,1995,1,22,48.78
4406,1995,1,23,0.8
4407,1995,1,24,0
4408,1995,1,25,7.44
4409,1995,1,26,17.62
4410,1995,1,27,3.28
4411,1995,1,28,16.54
4412,1995,1,29,0
4413,1995,1,30,23.61
4414,1995,1,31,1.72
4415,1995,2,1,3.39
4416,1995,2,2,5.5
4417,1995,2,3,10.72
4418,1995,2,4,1.41
4419,1995,2,5,19.86
4420,1995,2,6,59.18
4421,1995,2,7,0.37
4422,1995,2,8,0
4423,1995,2,9,0.4
4424,1995,2,10,0.93
4425,1995,2,11,5.78
4426,1995,2,12,14.97
4427,1995,2,13,8.75
4428,1995,2,14,8.73
4429,1995,2,15,7.06
4430,1995,2,16,2.56
4431,1995,2,17,0.47
4432,1995,2,18,10.91
4433,1995,2,19,1.93
4434,1995,2,20,0
4435,1995,2,21,1.95
4436,1995,2,22,18.44
4437,1995,2,23,20.81
4438,1995,2,24,1.71
4439,1995,2,25,0
4440,1995,2,26,1.17
4441,1995,2,27,3.39
4442,1995,2,28,1.17
4443,1995,3,1,2.62
4444,1995,3,2,1.12
4445,1995,3,3,5.99
4446,1995,3,4,0
4447,1995,3,5,4.1
4448,1995,3,6,7.04
4449,1995,3,7,9.04
4450,1995,3,8,0
4451,1995,3,9,18.25
4452,1995,3,10,0
4453,1995,3,11,45.92
4454,1995,3,12,2.09
4455,1995,3,13,4.06
4456,1995,3,14,0
4457,1995,3,15,19.54
4458,1995,3,16,15.41
4459,1995,3,17,30.94
4460,1995,3,18,2.94
4461,1995,3,19,0.72
4462,1995,3,20,13.53
4463,1995,3,21,21.84
4464,1995,3,22,21.44
4465,1995,3,23,15.02
4466,1995,3,24,4.14
4467,1995,3,25,29.03
4468,1995,3,26,7.75
4469,1995,3,27,5.51
4470,1995,3,28,0
4471,1995,3,29,5.72
4472,1995,3,30,14.31
4473,1995,3,31,15.46
4474,1995,4,1,13.55
4475,1995,4,2,46.32
4476,1995,4,3,1.6
4477,1995,4,4,3.4
4478,1995,4,5,0.42
4479,1995,4,6,17.51
4480,1995,4,7,22.37
4481,1995,4,8,0
4482,1995,4,9,6.43
4483,1995,4,10,6.39
4484,1995,4,11,2.46
4485,1995,4,12,44.51
4486,1995,4,13,0
4487,1995,4,14,0
4488,1995,4,15,0.46
4489,1995,4,16,16.52
4490,1995,4,17,6.02
4491,1995,4,18,6.43
4492,1995,4,19,13.11
4493,1995,4,20,24.54
4494,1995,4,21,13.97
4495,1995,4,22,0.65
4496,1995,4,23,0
4497,1995,4,24,0
4498,1995,4,25,0
4499,1995,4,26,0
4500,1995,4,27,0
4501,1995,4,28,15.17
4502,1995,4,29,9.32
4503,1995,4,30,16.41
4504,1995,5,1,5.37
4505,1995,5,2,10.89
4506,1995,5,3,12.77
4507,1995,5,4,15.55
4508,1995,5,5,0
4509,1995,5,6,2.91
4510,1995,5,7,11.44
4511,1995,5,8,63.45
4512,1995,5,9,10.4
4513,1995,5,10,0
4514,1995,5,11,0
4515,1995,5,12,8.51
4516,1995,5,13,3.03
4517,1995,5,14,36.78
4518,1995,5,15,6.71
4519,1995,5,16,2.89
4520,1995,5,17,33.74
4521,1995,5,18,2.77
4522,1995,5,19,39.87
4523,1995,5,20,1.11
4524,1995,5,21,35.03
4525,1995,5,22,20.95
4526,1995,5,23,5.16
4527,1995,5,24,4.92
4528,1995,5,25,9.53
4529,1995,5,26,5.11
4530,1995,5,27,0.98
4531,1995,5,28,0
4532,1995,5,29,5.53
4533,1995,5,30,0
4534,1995,5,31,8.95
4535,1995,6,1,0
4536,1995,6,2,1.91
4537,1995,6,3,26.53
4538,1995,6,4,9.19
4539,1995,6,5,1.06
4540,1995,6,6,0
4541,1995,6,7,0
4542,1995,6,8,50.26
4543,1995,6,9,6.65
4544,1995,6,10,7.54
4545,1995,6,11,0
4546,1995,6,12,14.14
4547,1995,6,13,4.46
4548,1995,6,14,0
4549,1995,6,15,1.1
4550,1995,6,16,0
4551,1995,6,17,0
4552,1995,6,18,16.79
4553,1995,6,19,24.68
4554,1995,6,20,1.76
4555,1995,6,21,0
4556,1995,6,22,0.99
4557,1995,6,23,0
4558,1995,6,24,1.26
4559,1995,6,25,0
4560,1995,6,26,24.7
4561,1995,6,27,0
4562,1995,6,28,10.56
4563,1995,6,29,4.79
4564,1995,6,30,19.11
4565,1995,7,1,10.18
4566,1995,7,2,0
4567,1995,7,3,4.95
4568,1995,7,4,12.7
4569,1995,7,5,25.68
4570,1995,7,6,0
4571,1995,7,7,14.56
4572,1995,7,8,11.26
4573,1995,7,9,3.21
4574,1995,7,10,3.33
4575,1995,7,11,5.5
4576,1995,7,12,0
4577,1995,7,13,0
4578,1995,7,14,37.93
4579,1995,7,15,18.47
4580,1995,7,16,2.89
4581,1995,7,17,11.13
4582,1995,7,18,3.1
4583,1995,7,19,0
4584,1995,7,20,1.09
4585,1995,7,21,3.01
4586,1995,7,22,5.27
4587,1995,7,23,0.96
4588,1995,7,24,0
4589,1995,7,25,0
4590,1995,7,26,21.73
4591,1995,7,27,9.57
4592,1995,7,28,0
4593,1995,7,29,0
4594,1995,7,30,6.93
4595,1995,7,31,21.65
4596,1995,8,1,0.9
4597,1995,8,2,0.43
4598,1995,8,3,0
4599,1995,8,4,4.23
4600,1995,8,5,5.78
4601,1995,8,6,0
4602,1995,8,7,0
4603,1995,8,8,0
4604,1995,8,9,0
4605,1995,8,10,0.4
4606,1995,8,11,0.89
4607,1995,8,12,0
4608,1995,8,13,9.47
4609,1995,8,14,8.1
4610,1995,8,15,0
4611,1995,8,16,0
4612,1995,8,17,24.82
4613,1995,8,18,5.69
4614,1995,8,19,3.79
4615,1995,8,20,0
4616,1995,8,21,0
4617,1995,8,22,0
4618,1995,8,23,0
4619,1995,8,24,0
4620,1995,8,25,2.15
4621,1995,8,26,0
4622,1995,8,27,0
4623,1995,8,28,0.49
4624,1995,8,29,3.7
4625,1995,8,30,1.01
4626,1995,8,31,8.41
4627,1995,9,1,7.57
4628,1995,9,2,4.27
4629,1995,9,3,2.84
4630,1995,9,4,0.4
4631,1995,9,5,4.55
4632,1995,9,6,2.45
4633,1995,9,7,1.16
4634,1995,9,8,7.19
4635,1995,9,9,1.14
4636,1995,9,10,7.15
4637,1995,9,11,5.96
4638,1995,9,12,11.5
4639,1995,9,13,5.67
4640,1995,9,14,19.92
4641,1995,9,15,18.87
4642,1995,9,16,0
4643,1995,9,17,0
4644,1995,9,18,0.68
4645,1995,9,19,2.44
4646,1995,9,20,3.91
4647,1995,9,21,6.37
4648,1995,9,22,0
4649,1995,9,23,0
4650,1995,9,24,0
4651,1995,9,25,16.39
4652,1995,9,26,2.65
4653,1995,9,27,9.37
4654,1995,9,28,0.96
4655,1995,9,29,0
4656,1995,9,30,33.78
4657,1995,10,1,1.72
4658,1995,10,2,0.35
4659,1995,10,3,1.96
4660,1995,10,4,6.99
4661,1995,10,5,17.25
4662,1995,10,6,1.84
4663,1995,10,7,0.35
4664,1995,10,8,15.36
4665,1995,10,9,7.68
4666,1995,10,10,23.85
4667,1995,10,11,13.72
4668,1995,10,12,0
4669,1995,10,13,2.09
4670,1995,10,14,14.66
4671,1995,10,15,32.41
4672,1995,10,16,0.63
4673,1995,10,17,0
4674,1995,10,18,0.56
4675,1995,10,19,7.33
4676,1995,10,20,7.72
4677,1995,10,21,10.05
4678,1995,10,22,20.95
4679,1995,10,23,0.55
4680,1995,10,24,1.91
4681,1995,10,25,3.99
4682,1995,10,26,10.51
4683,1995,10,27,0.52
4684,1995,10,28,5.11
4685,1995,10,29,3.21
4686,1995,10,30,2.23
4687,1995,10,31,27.13
4688,1995,11,1,0
4689,1995,11,2,4.02
4690,1995,11,3,1.54
4691,1995,11,4,13.44
4692,1995,11,5,10.08
4693,1995,11,6,2.77
4694,1995,11,7,1.44
4695,1995,11,8,0
4696,1995,11,9,2.77
4697,1995,11,10,17.92
4698,1995,11,11,1.83
4699,1995,11,12,4.6
4700,1995,11,13,0
4701,1995,11,14,3.52
4702,1995,11,15,4.5
4703,1995,11,16,10.98
4704,1995,11,17,10.9
4705,1995,11,18,1.65
4706,1995,11,19,12.89
4707,1995,11,20,33.01
4708,1995,11,21,4.64
4709,1995,11,22,0
4710,1995,11,23,7.46
4711,1995,11,24,39.68
4712,1995,11,25,12
4713,1995,11,26,10.99
4714,1995,11,27,1.82
4715,1995,11,28,7.68
4716,1995,11,29,14.73
4717,1995,11,30,0
4718,1995,12,1,2.17
4719,1995,12,2,9.72
4720,1995,12,3,14.85
4721,1995,12,4,4.21
4722,1995,12,5,17.49
4723,1995,12,6,43.69
4724,1995,12,7,8.12
4725,1995,12,8,16.82
4726,1995,12,9,31.6
4727,1995,12,10,42.5
4728,1995,12,11,0.88
4729,1995,12,12,1.12
4730,1995,12,13,1.24
4731,1995,12,14,4.2
4732,1995,12,15,2.05
4733,1995,12,16,1.86
4734,1995,12,17,6.89
4735,1995,12,18,29.47
4736,1995,12,19,22.32
4737,1995,12,20,1.69
4738,1995,12,21,0.9
4739,1995,12,22,2.14
4740,1995,12,23,13.99
4741,1995,12,24,2.27
4742,1995,12,25,16.67
4743,1995,12,26,25.32
4744,1995,12,27,11.35
4745,1995,12,28,11.9
4746,1995,12,29,10.85
4747,1995,12,30,1.23
4748,1995,12,31,7.35
4749,1996,1,1,0.8
4750,1996,1,2,15.86
4751,1996,1,3,2.53
4752,1996,1,4,2.08
4753,1996,1,5,1.4
4754,1996,1,6,2.23
4755,1996,1,7,1.63
4756,1996,1,8,4.69
4757,1996,1,9,10.09
4758,1996,1,10,12.35
4759,1996,1,11,22.28
4760,1996,1,12,6.56
4761,1996,1,13,19.41
4762,1996,1,14,0.69
4763,1996,1,15,1.27
4764,1996,1,16,3.59
4765,1996,1,17,0
4766,1996,1,18,-9999
4767,1996,1,19,21.36
4768,1996,1,20,14.31
4769,1996,1,21,14.05
4770,1996,1,22,17.88
4771,1996,1,23,4.86
4772,1996,1,24,11.46
4773,1996,1,25,35.87
4774,1996,1,26,0.4
4775,1996,1,27,2.91
4776,1996,1,28,2.43
4777,1996,1,29,7.77
4778,1996,1,30,13.8
4779,1996,1,31,1.23
4780,1996,2,1,3.99
4781,1996,2,2,13.75
4782,1996,2,3,1.85
4783,1996,2,4,0
4784,1996,2,5,2.91
4785,1996,2,6,2.43
4786,1996,2,7,2.77
4787,1996,2,8,55.39
4788,1996,2,9,0
4789,1996,2,10,15.91
4790,1996,2,11,18.36
4791,1996,2,12,28.73
4792,1996,2,13,17.98
4793,1996,2,14,3.71
4794,1996,2,15,6.56
4795,1996,2,16,5.71
4796,1996,2,17,12.37
4797,1996,2,18,6.66
4798,1996,2,19,4.37
4799,1996,2,20,1.06
4800,1996,2,21,0.9
4801,1996,2,22,0
4802,1996,2,23,0
4803,1996,2,24,0.64
4804,1996,2,25,44.28
4805,1996,2,26,19.98
4806,1996,2,27,0
4807,1996,2,28,8.48
4808,1996,2,29,-9999
4809,1996,3,1,20.88
4810,1996,3,2,5.5
4811,1996,3,3,0.57
4812,1996,3,4,1.09
4813,1996,3,5,3.51
4814,1996,3,6,51.56
4815,1996,3,7,0
4816,1996,3,8,1.39
4817,1996,3,9,8.7
4818,1996,3,10,0
4819,1996,3,11,2.74
4820,1996,3,12,0.49
4821,1996,3,13,0
4822,1996,3,14,51.75
4823,1996,3,15,2.98
4824,1996,3,16,7.92
4825,1996,3,17,17.06
4826,1996,3,18,8.76
4827,1996,3,19,20.56
4828,1996,3,20,3.02
4829,1996,3,21,4.59
4830,1996,3,22,5.79
4831,1996,3,23,28.08
4832,1996,3,24,0.68
4833,1996,3,25,0
4834,1996,3,26,0
4835,1996,3,27,0
4836,1996,3,28,6.67
4837,1996,3,29,18.88
4838,1996,3,30,0.89
4839,1996,3,31,4.02
4840,1996,4,1,29.53
4841,1996,4,2,1.8
4842,1996,4,3,21.89
4843,1996,4,4,12.95
4844,1996,4,5,8.08
4845,1996,4,6,0.74
4846,1996,4,7,4.46
4847,1996,4,8,6.7
4848,1996,4,9,0
4849,1996,4,10,9.3
4850,1996,4,11,2.14
4851,1996,4,12,4.68
4852,1996,4,13,1.76
4853,1996,4,14,32.68
4854,1996,4,15,49.26
4855,1996,4,16,25.49
4856,1996,4,17,7.12
4857,1996,4,18,18.29
4858,1996,4,19,0
4859,1996,4,20,0
4860,1996,4,21,0
4861,1996,4,22,0.8
4862,1996,4,23,5.41
4863,1996,4,24,0
4864,1996,4,25,1.19
4865,1996,4,26,14.87
4866,1996,4,27,15.57
4867,1996,4,28,0
4868,1996,4,29,2.68
4869,1996,4,30,7.76
4870,1996,5,1,7.04
4871,1996,5,2,3.03
4872,1996,5,3,2.75
4873,1996,5,4,11.39
4874,1996,5,5,5.65
4875,1996,5,6,6.16
4876,1996,5,7,5.95
4877,1996,5,8,6.43
4878,1996,5,9,13.76
4879,1996,5,10,7.39
4880,1996,5,11,6.75
4881,1996,5,12,0
4882,1996,5,13,1.82
4883,1996,5,14,20.51
4884,1996,5,15,19.04
4885,1996,5,16,28.56
4886,1996,5,17,0
4887,1996,5,18,25
4888,1996,5,19,0.87
4889,1996,5,20,22.32
4890,1996,5,21,60.38
4891,1996,5,22,1.52
4892,1996,5,23,13.55
4893,1996,5,24,16.29
4894,1996,5,25,3.71
4895,1996,5,26,4.59
4896,1996,5,27,23.01
4897,1996,5,28,7.82
4898,1996,5,29,3.6
4899,1996,5,30,24.35
4900,1996,5,31,2.6
4901,1996,6,1,1.21
4902,1996,6,2,39.33
4903,1996,6,3,0
4904,1996,6,4,0
4905,1996,6,5,0
4906,1996,6,6,0
4907,1996,6,7,0
4908,1996,6,8,0
4909,1996,6,9,3.68
4910,1996,6,10,5.33
4911,1996,6,11,1.05
4912,1996,6,12,7.07
4913,1996,6,13,0
4914,1996,6,14,9.86
4915,1996,6,15,1.08
4916,1996,6,16,22.13
4917,1996,6,17,10.84
4918,1996,6,18,0
4919,1996,6,19,7.29
4920,1996,6,20,3.77
4921,1996,6,21,52.11
4922,1996,6,22,2.73
4923,1996,6,23,0
4924,1996,6,24,9.43
4925,1996,6,25,14.55
4926,1996,6,26,14.13
4927,1996,6,27,3.73
4928,1996,6,28,12.42
4929,1996,6,29,3.36
4930,1996,6,30,1.44
4931,1996,7,1,0
4932,1996,7,2,0
4933,1996,7,3,0
4934,1996,7,4,0
4935,1996,7,5,0
4936,1996,7,6,3.73
4937,1996,7,7,7.61
4938,1996,7,8,0
4939,1996,7,9,0
4940,1996,7,10,5.31
4941,1996,7,11,14.52
4942,1996,7,12,0
4943,1996,7,13,0
4944,1996,7,14,0
4945,1996,7,15,1.16
4946,1996,7,16,2.53
4947,1996,7,17,0
4948,1996,7,18,1.16
4949,1996,7,19,1.14
4950,1996,7,20,0
4951,1996,7,21,5.25
4952,1996,7,22,0
4953,1996,7,23,0
4954,1996,7,24,0
4955,1996,7,25,0
4956,1996,7,26,0
4957,1996,7,27,9.59
4958,1996,7,28,71.59
4959,1996,7,29,24.34
4960,1996,7,30,4.11
4961,1996,7,31,0
4962,1996,8,1,3.05
4963,1996,8,2,1.98
4964,1996,8,3,0.7
4965,1996,8,4,0
4966,1996,8,5,8.09
4967,1996,8,6,7.78
4968,1996,8,7,14.72
4969,1996,8,8,2.04
4970,1996,8,9,14.4
4971,1996,8,10,0
4972,1996,8,11,0
4973,1996,8,12,1.24
4974,1996,8,13,8.17
4975,1996,8,14,0
4976,1996,8,15,0.95
4977,1996,8,16,22.42
4978,1996,8,17,2.02
4979,1996,8,18,19.33
4980,1996,8,19,2.24
4981,1996,8,20,2.93
4982,1996,8,21,2.49
4983,1996,8,22,8.16
4984,1996,8,23,0
4985,1996,8,24,13.33
4986,1996,8,25,0
4987,1996,8,26,1.38
4988,1996,8,27,2.42
4989,1996,8,28,14.64
4990,1996,8,29,7.56
4991,1996,8,30,1.75
4992,1996,8,31,0
4993,1996,9,1,0
4994,1996,9,2,33.59
4995,1996,9,3,10.1
4996,1996,9,4,0
4997,1996,9,5,0
4998,1996,9,6,2.76
4999,1996,9,7,14.56
5000,1996,9,8,3.83
5001,1996,9,9,0
5002,1996,9,10,1.18
5003,1996,9,11,28.36
5004,1996,9,12,0
5005,1996,9,13,0
5006,1996,9,14,0.52
5007,1996,9,15,0
5008,1996,9,16,8.26
5009,1996,9,17,13.48
5010,1996,9,18,18.6
5011,1996,9,19,9.14
5012,1996,9,20,36.81
5013,1996,9,21,0.92
5014,1996,9,22,13.78
5015,1996,9,23,1.07
5016,1996,9,24,1.61
5017,1996,9,25,11.94
5018,1996,9,26,21.36
5019,1996,9,27,0.61
5020,1996,9,28,1.3
5021,1996,9,29,1.48
5022,1996,9,30,28.39
5023,1996,10,1,1.69
5024,1996,10,2,1.87
5025,1996,10,3,5.77
5026,1996,10,4,5.87
5027,1996,10,5,4.5
5028,1996,10,6,24.95
5029,1996,10,7,4.44
5030,1996,10,8,14.22
5031,1996,10,9,17.19
5032,1996,10,10,0.93
5033,1996,10,11,28.01
5034,1996,10,12,10.76
5035,1996,10,13,15.87
5036,1996,10,14,1.28
5037,1996,10,15,30.56
5038,1996,10,16,0.76
5039,1996,10,17,1.4
5040,1996,10,18,0.5
5041,1996,10,19,3.59
5042,1996,10,20,22
5043,1996,10,21,16.93
5044,1996,10,22,8.27
5045,1996,10,23,5.49
5046,1996,10,24,1.27
5047,1996,10,25,3.24
5048,1996,10,26,4.41
5049,1996,10,27,12.4
5050,1996,10,28,7.27
5051,1996,10,29,4.87
5052,1996,10,30,8.32
5053,1996,10,31,15.4
5054,1996,11,1,1.66
5055,1996,11,2,0.35
5056,1996,11,3,1.04
5057,1996,11,4,15.82
5058,1996,11,5,27.82
