,san_juan_persiann, 18.375N, 66.125W, precipitation_amount
3949,1993,10,23,24.55
3950,1993,10,24,0.98
3951,1993,10,25,0
3952,1993,10,26,0
3953,1993,10,27,0
3954,1993,10,28,0
3955,1993,10,29,0
3956,1993,10,30,0
3957,1993,10,31,0
3958,1993,11,1,0
3959,1993,11,2,0
3960,1993,11,3,0
3961,1993,11,4,0
3962,1993,11,5,0
3963,1993,11,6,0
3964,1993,11,7,0
3965,1993,11,8,0
3966,1993,11,9,0
3967,1993,11,10,0
3968,1993,11,11,0
3969,1993,11,12,0
3970,1993,11,13,0
3971,1993,11,14,6.52
3972,1993,11,15,5.98
3973,1993,11,16,30.12
3974,1993,11,17,13.99
3975,1993,11,18,22.71
3976,1993,11,19,1.27
3977,1993,11,20,19.42
3978,1993,11,21,4.3
3979,1993,11,22,0
3980,1993,11,23,0
3981,1993,11,24,0
3982,1993,11,25,0
3983,1993,11,26,3.39
3984,1993,11,27,0
3985,1993,11,28,0
3986,1993,11,29,2.7
3987,1993,11,30,0
3988,1993,12,1,0
3989,1993,12,2,0
3990,1993,12,3,0
3991,1993,12,4,5.29
3992,1993,12,5,0
3993,1993,12,6,0
3994,1993,12,7,0
3995,1993,12,8,0
3996,1993,12,9,0
3997,1993,12,10,0
3998,1993,12,11,0
3999,1993,12,12,9.58
4000,1993,12,13,5.24
4001,1993,12,14,0
4002,1993,12,15,0
4003,1993,12,16,0
4004,1993,12,17,37.96
4005,1993,12,18,0
4006,1993,12,19,0
4007,1993,12,20,4.66
4008,1993,12,21,0
4009,1993,12,22,0
4010,1993,12,23,0
4011,1993,12,24,0
4012,1993,12,25,0
4013,1993,12,26,0
4014,1993,12,27,0
4015,1993,12,28,0
4016,1993,12,29,0
4017,1993,12,30,0
4018,1993,12,31,0
4019,1994,1,1,12.6
4020,1994,1,2,0
4021,1994,1,3,0
4022,1994,1,4,0
4023,1994,1,5,0
4024,1994,1,6,0
4025,1994,1,7,0
4026,1994,1,8,0
4027,1994,1,9,0
4028,1994,1,10,0
4029,1994,1,11,0
4030,1994,1,12,0
4031,1994,1,13,0
4032,1994,1,14,0
4033,1994,1,15,0
4034,1994,1,16,0
4035,1994,1,17,0
4036,1994,1,18,0
4037,1994,1,19,0
4038,1994,1,20,0
4039,1994,1,21,0
4040,1994,1,22,0
4041,1994,1,23,0
4042,1994,1,24,0
4043,1994,1,25,0
4044,1994,1,26,0
4045,1994,1,27,0
4046,1994,1,28,0
4047,1994,1,29,0
4048,1994,1,30,0
4049,1994,1,31,0
4050,1994,2,1,0
4051,1994,2,2,0
4052,1994,2,3,0
4053,1994,2,4,0
4054,1994,2,5,0
4055,1994,2,6,0
4056,1994,2,7,0
4057,1994,2,8,0
4058,1994,2,9,0
4059,1994,2,10,0
4060,1994,2,11,0
4061,1994,2,12,0
4062,1994,2,13,0
4063,1994,2,14,0
4064,1994,2,15,0
4065,1994,2,16,0
4066,1994,2,17,0
4067,1994,2,18,0
4068,1994,2,19,0
4069,1994,2,20,0
4070,1994,2,21,0
4071,1994,2,22,0
4072,1994,2,23,0
4073,1994,2,24,0
4074,1994,2,25,0
4075,1994,2,26,0
4076,1994,2,27,0
4077,1994,2,28,0
4078,1994,3,1,0
4079,1994,3,2,0
4080,1994,3,3,0
4081,1994,3,4,0
4082,1994,3,5,0
4083,1994,3,6,0
4084,1994,3,7,7.15
4085,1994,3,8,0
4086,1994,3,9,0
4087,1994,3,10,0
4088,1994,3,11,0
4089,1994,3,12,0
4090,1994,3,13,0
4091,1994,3,14,0
4092,1994,3,15,0
4093,1994,3,16,0
4094,1994,3,17,0
4095,1994,3,18,0
4096,1994,3,19,0
4097,1994,3,20,0
4098,1994,3,21,0
4099,1994,3,22,0
4100,1994,3,23,0
4101,1994,3,24,0
4102,1994,3,25,0
4103,1994,3,26,46.62
4104,1994,3,27,0
4105,1994,3,28,0
4106,1994,3,29,0
4107,1994,3,30,0
4108,1994,3,31,0
4109,1994,4,1,0
4110,1994,4,2,0
4111,1994,4,3,0
4112,1994,4,4,0
4113,1994,4,5,0
4114,1994,4,6,0
4115,1994,4,7,0
4116,1994,4,8,0
4117,1994,4,9,0
4118,1994,4,10,0
4119,1994,4,11,0
4120,1994,4,12,0
4121,1994,4,13,0
4122,1994,4,14,0
4123,1994,4,15,0
4124,1994,4,16,0
4125,1994,4,17,0
4126,1994,4,18,0
4127,1994,4,19,0
4128,1994,4,20,0
4129,1994,4,21,0
4130,1994,4,22,0
4131,1994,4,23,0
4132,1994,4,24,0
4133,1994,4,25,0
4134,1994,4,26,0
4135,1994,4,27,5.32
4136,1994,4,28,35.85
4137,1994,4,29,15.06
4138,1994,4,30,9.32
4139,1994,5,1,1.22
4140,1994,5,2,1.23
4141,1994,5,3,0
4142,1994,5,4,0
4143,1994,5,5,0
4144,1994,5,6,0
4145,1994,5,7,2.85
4146,1994,5,8,0.99
4147,1994,5,9,6.62
4148,1994,5,10,2.17
4149,1994,5,11,0
4150,1994,5,12,0
4151,1994,5,13,0
4152,1994,5,14,1.28
4153,1994,5,15,7.96
4154,1994,5,16,5.09
4155,1994,5,17,6.7
4156,1994,5,18,5.74
4157,1994,5,19,0
4158,1994,5,20,5.08
4159,1994,5,21,0
4160,1994,5,22,0
4161,1994,5,23,0
4162,1994,5,24,0
4163,1994,5,25,0
4164,1994,5,26,2.77
4165,1994,5,27,2.5
4166,1994,5,28,1.32
4167,1994,5,29,0
4168,1994,5,30,0
4169,1994,5,31,0
4170,1994,6,1,0
4171,1994,6,2,0
4172,1994,6,3,0
4173,1994,6,4,5.86
4174,1994,6,5,20.23
4175,1994,6,6,16.44
4176,1994,6,7,0
4177,1994,6,8,2.3
4178,1994,6,9,8.53
4179,1994,6,10,0
4180,1994,6,11,0
4181,1994,6,12,1.12
4182,1994,6,13,1.87
4183,1994,6,14,6.17
4184,1994,6,15,5.06
4185,1994,6,16,0
4186,1994,6,17,23.67
4187,1994,6,18,3.44
4188,1994,6,19,0
4189,1994,6,20,0
4190,1994,6,21,0
4191,1994,6,22,0
4192,1994,6,23,0
4193,1994,6,24,0
4194,1994,6,25,0
4195,1994,6,26,12.67
4196,1994,6,27,0
4197,1994,6,28,0
4198,1994,6,29,0.9
4199,1994,6,30,4.65
4200,1994,7,1,0
4201,1994,7,2,0.82
4202,1994,7,3,7.6
4203,1994,7,4,1.42
4204,1994,7,5,8.75
4205,1994,7,6,0
4206,1994,7,7,0
4207,1994,7,8,1.02
4208,1994,7,9,0
4209,1994,7,10,0
4210,1994,7,11,0
4211,1994,7,12,0
4212,1994,7,13,0
4213,1994,7,14,0
4214,1994,7,15,0
4215,1994,7,16,2.84
4216,1994,7,17,0
4217,1994,7,18,40.44
4218,1994,7,19,1.82
4219,1994,7,20,0
4220,1994,7,21,0
4221,1994,7,22,0
4222,1994,7,23,0
4223,1994,7,24,0.97
4224,1994,7,25,0
4225,1994,7,26,0
4226,1994,7,27,0
4227,1994,7,28,0
4228,1994,7,29,0
4229,1994,7,30,0
4230,1994,7,31,22.34
4231,1994,8,1,4.62
4232,1994,8,2,4.79
4233,1994,8,3,2.83
4234,1994,8,4,2.42
4235,1994,8,5,0
4236,1994,8,6,0
4237,1994,8,7,18.19
4238,1994,8,8,1.8
4239,1994,8,9,5.4
4240,1994,8,10,0
4241,1994,8,11,6.93
4242,1994,8,12,0
4243,1994,8,13,0
4244,1994,8,14,5.44
4245,1994,8,15,0
4246,1994,8,16,0
4247,1994,8,17,0
4248,1994,8,18,0
4249,1994,8,19,1.6
4250,1994,8,20,1.64
4251,1994,8,21,0
4252,1994,8,22,0
4253,1994,8,23,0
4254,1994,8,24,6.7
4255,1994,8,25,3.59
4256,1994,8,26,5.82
4257,1994,8,27,6.05
4258,1994,8,28,37.75
4259,1994,8,29,0
4260,1994,8,30,0
4261,1994,8,31,0
4262,1994,9,1,12.89
4263,1994,9,2,5
4264,1994,9,3,0
4265,1994,9,4,0
4266,1994,9,5,1.56
4267,1994,9,6,31.39
4268,1994,9,7,0
4269,1994,9,8,0
4270,1994,9,9,0.98
4271,1994,9,10,11.12
4272,1994,9,11,17.62
4273,1994,9,12,0
4274,1994,9,13,1.43
4275,1994,9,14,0
4276,1994,9,15,20.44
4277,1994,9,16,3.04
4278,1994,9,17,0.61
4279,1994,9,18,1.18
4280,1994,9,19,12.52
4281,1994,9,20,31.61
4282,1994,9,21,9.16
4283,1994,9,22,5.27
4284,1994,9,23,4.07
4285,1994,9,24,0
4286,1994,9,25,5.77
4287,1994,9,26,0
4288,1994,9,27,0
4289,1994,9,28,0
4290,1994,9,29,0
4291,1994,9,30,0
4292,1994,10,1,0
4293,1994,10,2,0.63
4294,1994,10,3,0
4295,1994,10,4,0
4296,1994,10,5,0
4297,1994,10,6,0
4298,1994,10,7,2.99
4299,1994,10,8,1.22
4300,1994,10,9,2.01
4301,1994,10,10,10.48
4302,1994,10,11,3.9
4303,1994,10,12,5.76
4304,1994,10,13,0.66
4305,1994,10,14,27.05
4306,1994,10,15,0
4307,1994,10,16,1.24
4308,1994,10,17,36.96
4309,1994,10,18,32.73
4310,1994,10,19,5.45
4311,1994,10,20,14.52
4312,1994,10,21,10.55
4313,1994,10,22,7.25
4314,1994,10,23,36.6
4315,1994,10,24,4.42
4316,1994,10,25,5.41
4317,1994,10,26,0
4318,1994,10,27,0
4319,1994,10,28,0
4320,1994,10,29,0
4321,1994,10,30,0
4322,1994,10,31,0
4323,1994,11,1,0
4324,1994,11,2,0
4325,1994,11,3,0
4326,1994,11,4,0
4327,1994,11,5,4.73
4328,1994,11,6,11.94
4329,1994,11,7,15.59
4330,1994,11,8,20.45
4331,1994,11,9,2.07
4332,1994,11,10,0
4333,1994,11,11,3.85
4334,1994,11,12,0.85
4335,1994,11,13,0.97
4336,1994,11,14,3.98
4337,1994,11,15,2.14
4338,1994,11,16,0
4339,1994,11,17,0.93
4340,1994,11,18,3.09
4341,1994,11,19,0.72
4342,1994,11,20,1.95
4343,1994,11,21,2.33
4344,1994,11,22,1.51
4345,1994,11,23,0
4346,1994,11,24,0
4347,1994,11,25,6.35
4348,1994,11,26,8.37
4349,1994,11,27,1.29
4350,1994,11,28,0
4351,1994,11,29,2.52
4352,1994,11,30,1.47
4353,1994,12,1,0
4354,1994,12,2,32.07
4355,1994,12,3,9.89
4356,1994,12,4,0
4357,1994,12,5,0
4358,1994,12,6,0
4359,1994,12,7,0
4360,1994,12,8,0
4361,1994,12,9,0
4362,1994,12,10,0
4363,1994,12,11,0
4364,1994,12,12,0
4365,1994,12,13,0
4366,1994,12,14,0
4367,1994,12,15,0
4368,1994,12,16,0
4369,1994,12,17,0
4370,1994,12,18,0
4371,1994,12,19,0
4372,1994,12,20,0
4373,1994,12,21,0
4374,1994,12,22,0
4375,1994,12,23,0
4376,1994,12,24,0
4377,1994,12,25,5.25
4378,1994,12,26,0
4379,1994,12,27,0
4380,1994,12,28,0
4381,1994,12,29,0
4382,1994,12,30,0
4383,1994,12,31,0
4384,1995,1,1,0
4385,1995,1,2,0
4386,1995,1,3,0
4387,1995,1,4,0
4388,1995,1,5,0
4389,1995,1,6,-9999
4390,1995,1,7,0
4391,1995,1,8,0
4392,1995,1,9,0
4393,1995,1,10,-9999
4394,1995,1,11,0
4395,1995,1,12,37.99
4396,1995,1,13,0
4397,1995,1,14,0
4398,1995,1,15,0
4399,1995,1,16,0
4400,1995,1,17,0
4401,1995,1,18,0
4402,1995,1,19,0
4403,1995,1,20,0
4404,1995,1,21,0
4405,1995,1,22,0
4406,1995,1,23,0
4407,1995,1,24,0
4408,1995,1,25,0
4409,1995,1,26,0
4410,1995,1,27,0
4411,1995,1,28,0
4412,1995,1,29,0
4413,1995,1,30,0
4414,1995,1,31,0
4415,1995,2,1,0
4416,1995,2,2,0
4417,1995,2,3,0
4418,1995,2,4,0
4419,1995,2,5,0
4420,1995,2,6,0
4421,1995,2,7,0
4422,1995,2,8,0
4423,1995,2,9,0
4424,1995,2,10,0
4425,1995,2,11,0
4426,1995,2,12,0
4427,1995,2,13,0
4428,1995,2,14,0
4429,1995,2,15,0
4430,1995,2,16,0
4431,1995,2,17,0
4432,1995,2,18,0
4433,1995,2,19,0
4434,1995,2,20,0
4435,1995,2,21,0
4436,1995,2,22,0
4437,1995,2,23,0
4438,1995,2,24,0
4439,1995,2,25,0
4440,1995,2,26,0
4441,1995,2,27,0
4442,1995,2,28,0
4443,1995,3,1,0
4444,1995,3,2,0
4445,1995,3,3,0
4446,1995,3,4,0
4447,1995,3,5,0
4448,1995,3,6,0
4449,1995,3,7,0
4450,1995,3,8,0
4451,1995,3,9,0
4452,1995,3,10,6.14
4453,1995,3,11,0
4454,1995,3,12,5.7
4455,1995,3,13,7.59
4456,1995,3,14,0
4457,1995,3,15,0
4458,1995,3,16,0
4459,1995,3,17,0
4460,1995,3,18,0
4461,1995,3,19,0
4462,1995,3,20,0
4463,1995,3,21,0
4464,1995,3,22,0
4465,1995,3,23,0
4466,1995,3,24,0
4467,1995,3,25,0
4468,1995,3,26,0
4469,1995,3,27,0
4470,1995,3,28,0
4471,1995,3,29,0
4472,1995,3,30,0
4473,1995,3,31,0
4474,1995,4,1,0
4475,1995,4,2,0
4476,1995,4,3,0
4477,1995,4,4,0
4478,1995,4,5,0
4479,1995,4,6,0
4480,1995,4,7,0
4481,1995,4,8,0
4482,1995,4,9,5.43
4483,1995,4,10,0
4484,1995,4,11,0
4485,1995,4,12,0
4486,1995,4,13,0
4487,1995,4,14,0
4488,1995,4,15,0
4489,1995,4,16,6.44
4490,1995,4,17,0
4491,1995,4,18,0
4492,1995,4,19,0
4493,1995,4,20,0
4494,1995,4,21,0
4495,1995,4,22,0
4496,1995,4,23,0
4497,1995,4,24,0
4498,1995,4,25,0
4499,1995,4,26,0
4500,1995,4,27,0
4501,1995,4,28,0
4502,1995,4,29,0
4503,1995,4,30,20.96
4504,1995,5,1,0
4505,1995,5,2,0
4506,1995,5,3,0
4507,1995,5,4,2.52
4508,1995,5,5,0
4509,1995,5,6,0
4510,1995,5,7,6.49
4511,1995,5,8,0
4512,1995,5,9,6.5
4513,1995,5,10,0
4514,1995,5,11,2.16
4515,1995,5,12,2.63
4516,1995,5,13,24.42
4517,1995,5,14,36.52
4518,1995,5,15,47.39
4519,1995,5,16,17.46
4520,1995,5,17,32.06
4521,1995,5,18,42.48
4522,1995,5,19,65.1
4523,1995,5,20,14.68
4524,1995,5,21,5.19
4525,1995,5,22,27.65
4526,1995,5,23,0
4527,1995,5,24,3.09
4528,1995,5,25,32.29
4529,1995,5,26,13.38
4530,1995,5,27,43.65
4531,1995,5,28,50.77
4532,1995,5,29,35.71
4533,1995,5,30,32.36
4534,1995,5,31,15.44
4535,1995,6,1,20.91
4536,1995,6,2,7.42
4537,1995,6,3,29.91
4538,1995,6,4,0
4539,1995,6,5,0
4540,1995,6,6,0
4541,1995,6,7,0
4542,1995,6,8,0
4543,1995,6,9,0
4544,1995,6,10,5.3
4545,1995,6,11,1.34
4546,1995,6,12,13.52
4547,1995,6,13,1.43
4548,1995,6,14,14.46
4549,1995,6,15,4.97
4550,1995,6,16,5.7
4551,1995,6,17,0
4552,1995,6,18,0
4553,1995,6,19,0
4554,1995,6,20,0
4555,1995,6,21,0
4556,1995,6,22,0
4557,1995,6,23,0
4558,1995,6,24,2.04
4559,1995,6,25,0
4560,1995,6,26,0
4561,1995,6,27,3.16
4562,1995,6,28,25.77
4563,1995,6,29,6.01
4564,1995,6,30,6.24
4565,1995,7,1,0
4566,1995,7,2,0
4567,1995,7,3,0
4568,1995,7,4,2.82
4569,1995,7,5,12.52
4570,1995,7,6,9.42
4571,1995,7,7,0.57
4572,1995,7,8,0
4573,1995,7,9,0
4574,1995,7,10,0.56
4575,1995,7,11,2.35
4576,1995,7,12,0.5
4577,1995,7,13,7.29
4578,1995,7,14,16.95
4579,1995,7,15,8.07
4580,1995,7,16,1.42
4581,1995,7,17,0
4582,1995,7,18,16.75
4583,1995,7,19,1.34
4584,1995,7,20,3.8
4585,1995,7,21,28.89
4586,1995,7,22,40.4
4587,1995,7,23,5.14
4588,1995,7,24,5.32
4589,1995,7,25,1.6
4590,1995,7,26,0.7
4591,1995,7,27,15.54
4592,1995,7,28,20.38
4593,1995,7,29,11.48
4594,1995,7,30,2.89
4595,1995,7,31,8.12
4596,1995,8,1,0
4597,1995,8,2,0
4598,1995,8,3,17.22
4599,1995,8,4,1.92
4600,1995,8,5,0.65
4601,1995,8,6,0
4602,1995,8,7,0
4603,1995,8,8,0
4604,1995,8,9,0.66
4605,1995,8,10,0
4606,1995,8,11,0
4607,1995,8,12,0
4608,1995,8,13,0.75
4609,1995,8,14,2.64
4610,1995,8,15,0
4611,1995,8,16,0
4612,1995,8,17,2.14
4613,1995,8,18,23.5
4614,1995,8,19,40.19
4615,1995,8,20,3.24
4616,1995,8,21,6.04
4617,1995,8,22,0.97
4618,1995,8,23,19.13
4619,1995,8,24,12.9
4620,1995,8,25,2.83
4621,1995,8,26,0
4622,1995,8,27,0
4623,1995,8,28,0
4624,1995,8,29,0
4625,1995,8,30,2.58
4626,1995,8,31,16.44
4627,1995,9,1,0.62
4628,1995,9,2,0.59
4629,1995,9,3,0
4630,1995,9,4,0
4631,1995,9,5,2.12
4632,1995,9,6,24.38
4633,1995,9,7,11.96
4634,1995,9,8,0
4635,1995,9,9,0
4636,1995,9,10,0
4637,1995,9,11,1.83
4638,1995,9,12,32.06
4639,1995,9,13,0.64
4640,1995,9,14,0
4641,1995,9,15,15.32
4642,1995,9,16,68.63
4643,1995,9,17,4.07
4644,1995,9,18,0.68
4645,1995,9,19,0
4646,1995,9,20,5.18
4647,1995,9,21,0.51
4648,1995,9,22,0
4649,1995,9,23,16.42
4650,1995,9,24,8.51
4651,1995,9,25,6.1
4652,1995,9,26,2.89
4653,1995,9,27,10.6
4654,1995,9,28,11.19
4655,1995,9,29,29.51
4656,1995,9,30,2.21
4657,1995,10,1,0
4658,1995,10,2,11.78
4659,1995,10,3,7.51
4660,1995,10,4,7
4661,1995,10,5,4.65
4662,1995,10,6,14.59
4663,1995,10,7,7.36
4664,1995,10,8,1.26
4665,1995,10,9,3.26
4666,1995,10,10,22.67
4667,1995,10,11,19.32
4668,1995,10,12,0
4669,1995,10,13,0
4670,1995,10,14,0
4671,1995,10,15,5.75
4672,1995,10,16,7.93
4673,1995,10,17,9.14
4674,1995,10,18,4.3
4675,1995,10,19,10.99
4676,1995,10,20,9.93
4677,1995,10,21,15.47
4678,1995,10,22,4.91
4679,1995,10,23,0
4680,1995,10,24,4.22
4681,1995,10,25,13.37
4682,1995,10,26,3.8
4683,1995,10,27,5.62
4684,1995,10,28,3.29
4685,1995,10,29,0
4686,1995,10,30,0
4687,1995,10,31,0
4688,1995,11,1,0
4689,1995,11,2,0
4690,1995,11,3,0
4691,1995,11,4,0
4692,1995,11,5,0
4693,1995,11,6,0
4694,1995,11,7,0
4695,1995,11,8,0
4696,1995,11,9,16.86
4697,1995,11,10,8
4698,1995,11,11,0
4699,1995,11,12,0
4700,1995,11,13,0
4701,1995,11,14,0
4702,1995,11,15,16.32
4703,1995,11,16,68.81
4704,1995,11,17,5.36
4705,1995,11,18,0
4706,1995,11,19,0
4707,1995,11,20,0
4708,1995,11,21,0
4709,1995,11,22,1.92
4710,1995,11,23,0
4711,1995,11,24,4.85
4712,1995,11,25,0
4713,1995,11,26,13.44
4714,1995,11,27,0
4715,1995,11,28,0
4716,1995,11,29,0
4717,1995,11,30,0
4718,1995,12,1,0
4719,1995,12,2,0
4720,1995,12,3,0
4721,1995,12,4,0
4722,1995,12,5,0
4723,1995,12,6,0
4724,1995,12,7,0
4725,1995,12,8,0
4726,1995,12,9,0
4727,1995,12,10,0
4728,1995,12,11,0
4729,1995,12,12,0
4730,1995,12,13,0
4731,1995,12,14,0
4732,1995,12,15,0
4733,1995,12,16,0
4734,1995,12,17,0
4735,1995,12,18,0
4736,1995,12,19,8.67
4737,1995,12,20,0
4738,1995,12,21,6.16
4739,1995,12,22,0
4740,1995,12,23,10.95
4741,1995,12,24,0
4742,1995,12,25,45.65
4743,1995,12,26,24.23
4744,1995,12,27,0
4745,1995,12,28,0
4746,1995,12,29,0
4747,1995,12,30,0
4748,1995,12,31,0
4749,1996,1,1,0
4750,1996,1,2,0
4751,1996,1,3,0
4752,1996,1,4,0
4753,1996,1,5,0
4754,1996,1,6,0
4755,1996,1,7,0
4756,1996,1,8,15
4757,1996,1,9,17.26
4758,1996,1,10,30.99
4759,1996,1,11,7.43
4760,1996,1,12,0
4761,1996,1,13,0
4762,1996,1,14,0
4763,1996,1,15,0
4764,1996,1,16,0
4765,1996,1,17,0
4766,1996,1,18,-9999
4767,1996,1,19,39.56
4768,1996,1,20,21.11
4769,1996,1,21,0
4770,1996,1,22,0
4771,1996,1,23,0
4772,1996,1,24,0
4773,1996,1,25,0
4774,1996,1,26,0
4775,1996,1,27,0
4776,1996,1,28,0
4777,1996,1,29,0
4778,1996,1,30,0
4779,1996,1,31,0
4780,1996,2,1,0
4781,1996,2,2,0
4782,1996,2,3,0
4783,1996,2,4,0
4784,1996,2,5,0
4785,1996,2,6,0
4786,1996,2,7,0
4787,1996,2,8,6.29
4788,1996,2,9,6.17
4789,1996,2,10,16.84
4790,1996,2,11,0
4791,1996,2,12,0
4792,1996,2,13,0
4793,1996,2,14,0
4794,1996,2,15,0
4795,1996,2,16,0
4796,1996,2,17,0
4797,1996,2,18,7.2
4798,1996,2,19,0
4799,1996,2,20,7.5
4800,1996,2,21,25.2
4801,1996,2,22,67.13
4802,1996,2,23,72
4803,1996,2,24,5.75
4804,1996,2,25,0
4805,1996,2,26,0
4806,1996,2,27,0
4807,1996,2,28,9.96
4808,1996,2,29,-9999
4809,1996,3,1,0
4810,1996,3,2,0
4811,1996,3,3,0
4812,1996,3,4,0
4813,1996,3,5,0
4814,1996,3,6,0
4815,1996,3,7,0
4816,1996,3,8,0
4817,1996,3,9,0
4818,1996,3,10,0
4819,1996,3,11,0
4820,1996,3,12,0
4821,1996,3,13,0
4822,1996,3,14,0
4823,1996,3,15,0
4824,1996,3,16,0
4825,1996,3,17,0
4826,1996,3,18,0
4827,1996,3,19,0
4828,1996,3,20,0
4829,1996,3,21,0
4830,1996,3,22,0
4831,1996,3,23,0
4832,1996,3,24,0
4833,1996,3,25,0
4834,1996,3,26,0
4835,1996,3,27,0
4836,1996,3,28,0
4837,1996,3,29,0
4838,1996,3,30,0
4839,1996,3,31,0
4840,1996,4,1,0
4841,1996,4,2,0
4842,1996,4,3,23.5
4843,1996,4,4,25.68
4844,1996,4,5,0
4845,1996,4,6,0
4846,1996,4,7,0
4847,1996,4,8,0
4848,1996,4,9,0
4849,1996,4,10,31.2
4850,1996,4,11,8.36
4851,1996,4,12,6.6
4852,1996,4,13,0
4853,1996,4,14,0
4854,1996,4,15,0
4855,1996,4,16,0
4856,1996,4,17,0
4857,1996,4,18,0
4858,1996,4,19,0
4859,1996,4,20,0
4860,1996,4,21,0
4861,1996,4,22,0
4862,1996,4,23,0
4863,1996,4,24,0
4864,1996,4,25,0
4865,1996,4,26,5.63
4866,1996,4,27,0
4867,1996,4,28,0
4868,1996,4,29,0
4869,1996,4,30,0
4870,1996,5,1,0
4871,1996,5,2,0
4872,1996,5,3,0
4873,1996,5,4,0
4874,1996,5,5,0
4875,1996,5,6,0
4876,1996,5,7,4.37
4877,1996,5,8,9.85
4878,1996,5,9,0
4879,1996,5,10,0
4880,1996,5,11,3.31
4881,1996,5,12,2.3
4882,1996,5,13,1.87
4883,1996,5,14,1.85
4884,1996,5,15,1.76
4885,1996,5,16,11.09
4886,1996,5,17,15.69
4887,1996,5,18,13.68
4888,1996,5,19,0
4889,1996,5,20,0
4890,1996,5,21,0
4891,1996,5,22,0
4892,1996,5,23,0
4893,1996,5,24,0
4894,1996,5,25,6.91
4895,1996,5,26,29.17
4896,1996,5,27,31.98
4897,1996,5,28,7.26
4898,1996,5,29,0
4899,1996,5,30,77.6
4900,1996,5,31,22.55
4901,1996,6,1,18.39
4902,1996,6,2,6.43
4903,1996,6,3,4.83
4904,1996,6,4,2.84
4905,1996,6,5,1.69
4906,1996,6,6,1.36
4907,1996,6,7,12.11
4908,1996,6,8,9.82
4909,1996,6,9,0
4910,1996,6,10,0
4911,1996,6,11,0
4912,1996,6,12,0
4913,1996,6,13,0
4914,1996,6,14,0
4915,1996,6,15,26.1
4916,1996,6,16,18.13
4917,1996,6,17,3.7
4918,1996,6,18,3.98
4919,1996,6,19,0
4920,1996,6,20,0
4921,1996,6,21,0
4922,1996,6,22,9.06
4923,1996,6,23,2.95
4924,1996,6,24,0
4925,1996,6,25,0
4926,1996,6,26,0
4927,1996,6,27,0
4928,1996,6,28,1.63
4929,1996,6,29,0
4930,1996,6,30,0
4931,1996,7,1,4.38
4932,1996,7,2,1.26
4933,1996,7,3,0
4934,1996,7,4,0
4935,1996,7,5,0
4936,1996,7,6,0
4937,1996,7,7,1.88
4938,1996,7,8,21.21
4939,1996,7,9,27.27
4940,1996,7,10,0
4941,1996,7,11,0.85
4942,1996,7,12,10.64
4943,1996,7,13,8.37
4944,1996,7,14,25.79
4945,1996,7,15,24.3
4946,1996,7,16,3.5
4947,1996,7,17,3.52
4948,1996,7,18,3.94
4949,1996,7,19,1.98
4950,1996,7,20,0
4951,1996,7,21,1.95
4952,1996,7,22,0
4953,1996,7,23,1.13
4954,1996,7,24,0
4955,1996,7,25,0
4956,1996,7,26,5.7
4957,1996,7,27,0
4958,1996,7,28,17.32
4959,1996,7,29,17.63
4960,1996,7,30,0
4961,1996,7,31,1.23
4962,1996,8,1,5.93
4963,1996,8,2,4.43
4964,1996,8,3,10.48
4965,1996,8,4,9.7
4966,1996,8,5,2.27
4967,1996,8,6,8.08
4968,1996,8,7,1.63
4969,1996,8,8,1.11
4970,1996,8,9,0
4971,1996,8,10,9.1
4972,1996,8,11,0
4973,1996,8,12,0
4974,1996,8,13,0
4975,1996,8,14,38.08
4976,1996,8,15,14.61
4977,1996,8,16,46.13
4978,1996,8,17,9.75
4979,1996,8,18,2.34
4980,1996,8,19,0
4981,1996,8,20,0
4982,1996,8,21,0
4983,1996,8,22,0
4984,1996,8,23,11.53
4985,1996,8,24,4.21
4986,1996,8,25,0
4987,1996,8,26,0
4988,1996,8,27,0
4989,1996,8,28,0.98
4990,1996,8,29,4.76
4991,1996,8,30,3.33
4992,1996,8,31,0
4993,1996,9,1,0
4994,1996,9,2,1.52
4995,1996,9,3,7.25
4996,1996,9,4,12.58
4997,1996,9,5,15.18
4998,1996,9,6,11.33
4999,1996,9,7,0
5000,1996,9,8,0
5001,1996,9,9,16.97
5002,1996,9,10,155.34
5003,1996,9,11,66.64
5004,1996,9,12,8.63
5005,1996,9,13,4.71
5006,1996,9,14,1.26
5007,1996,9,15,3.54
5008,1996,9,16,3.43
5009,1996,9,17,20.56
5010,1996,9,18,13.71
5011,1996,9,19,3.75
5012,1996,9,20,0
5013,1996,9,21,18.05
5014,1996,9,22,3.05
5015,1996,9,23,0
5016,1996,9,24,1.01
5017,1996,9,25,0
5018,1996,9,26,0
5019,1996,9,27,2
5020,1996,9,28,15.26
5021,1996,9,29,6.47
5022,1996,9,30,2.84
5023,1996,10,1,0
5024,1996,10,2,0
5025,1996,10,3,3
5026,1996,10,4,5.27
5027,1996,10,5,10.34
5028,1996,10,6,9.57
5029,1996,10,7,0
5030,1996,10,8,0
5031,1996,10,9,0
5032,1996,10,10,3.48
5033,1996,10,11,1.14
5034,1996,10,12,0
5035,1996,10,13,0
5036,1996,10,14,0
5037,1996,10,15,1.69
5038,1996,10,16,1.71
5039,1996,10,17,0
5040,1996,10,18,3.07
5041,1996,10,19,7.79
5042,1996,10,20,3.11
5043,1996,10,21,0
5044,1996,10,22,1.07
